borrower_id,loan_pricing_sensitivity,collateral_coverage_ratio,tlr,sdlr,ebit_coverage_ratio,ebitda_coverage_ratio,capex_adjusted_coverage_ratio,AR,AP,inventory_days,CCC,debt_to_equity,operating_cash_flow_coverage,profit_margin,liquidity_ratio,stdev_op_cash_flow,debt_service_ratio,loan_status,credit_score
B00599,-4.9192,NULL,2.36200000,1.91406667,6.45136667,6.88576667,5.48770000,10.14600000,10.77300000,34.52700000,33.90000000,1.77223333,0.57196667,0.29516667,0.08803333,53111899.20046092,0.00611667,Active,641
B00599,-4.9186,NULL,2.36200000,1.91406667,6.45136667,6.88576667,5.48770000,10.14600000,10.77300000,34.52700000,33.90000000,1.77223333,0.57196667,0.29516667,0.08803333,53111899.20046092,0.00611667,Active,641
B00600,-4.9525,NULL,1.14853333,0.73666667,8.14786667,8.73180000,11.63775000,9.18300000,23.94300000,13.42800000,-1.33200000,0.52340000,0.62965000,0.28786667,0.07095000,409514756.72938645,0.00410000,Active,701
B00601,NULL,1.3611,1.66083333,1.06466667,9.38796667,9.83116667,8.59820000,11.72400000,12.43200000,34.67100000,33.96300000,0.45513333,0.46470000,0.42526667,0.09516667,13861016.164313352,0.00265556,Active,654
B00602,NULL,NULL,1.36693333,0.89486667,1078.56110000,1134.86390000,986.42366667,9.77700000,15.69000000,17.77500000,11.86200000,0.75876667,2.07326667,0.38720000,0.32513333,21972684.260962475,NULL,NULL,716
B00603,NULL,NULL,2.39453333,1.35543333,7.36663333,5.15866667,7.11260000,17.52300000,19.46100000,24.24000000,22.30200000,1.29296667,0.45513333,0.41810000,0.04666667,99408294.74382009,0.00683333,Active,624
B00604,NULL,0.7569,0.90900000,0.54613333,28.99973333,30.34410000,25.78416667,10.24200000,13.75200000,25.91100000,22.40100000,0.58190000,2.46196667,0.43616667,0.52523333,656361484.8237518,0.00040000,Active,797
B00605,NULL,0.5103,2.79866667,1.98476667,5.37486667,3.57733333,4.79020000,15.28800000,19.37400000,25.21800000,21.13200000,0.84686667,0.35556667,0.32110000,0.03280000,3402640.4802362435,0.00573333,Paid,663
B00606,NULL,0.8917,2.00406667,1.17786667,7.70406667,8.06150000,7.14323333,12.96300000,14.88600000,32.20500000,30.28200000,0.76350000,0.56166667,0.42706667,0.12193333,152168890.99923235,0.00410000,Paid,586
B00607,NULL,NULL,2.09873333,1.29273333,473.98620000,503.96683333,453.84490000,15.60900000,18.14100000,19.80900000,17.27700000,0.64123333,0.73476667,0.31146667,0.12363333,239057060.81507853,NULL,NULL,614
B00608,NULL,1.4390,1.32020000,0.79943333,14.21293333,14.96043333,12.89033333,12.66000000,16.78800000,24.75600000,20.62800000,0.81023333,0.71973333,0.38020000,0.05813333,128383365.68095368,0.00510000,Active,702
B00609,NULL,0.4571,1.14403333,0.80000000,116.20256667,121.58110000,101.49293333,10.45800000,17.40900000,32.90700000,25.95600000,0.46266667,7.18836667,0.41316667,0.91376667,15168385.721692944,0.00224167,Active,762
B00610,NULL,1.6694,1.55166667,1.04930000,5.22060000,5.48053333,7.60440000,12.52500000,18.56400000,21.17400000,15.13500000,0.39410000,0.46395000,0.40033333,0.04350000,308683832.13638073,0.00378333,Active,546
B00611,NULL,NULL,2.38780000,1.13006667,1068.54560000,1124.11666667,1062.48890000,13.06200000,12.15000000,29.52900000,30.44100000,1.73840000,0.61006667,0.38320000,0.11376667,14723608.048884023,NULL,NULL,627
B00612,NULL,1.2643,1.82733333,1.06873333,5.56966667,6.00926667,7.92610000,10.10400000,13.55700000,32.76600000,29.31300000,0.30926667,0.35570000,0.28433333,0.12360000,41413717.234119914,0.00625556,Active,797
B00613,-5.0264,1.9336,1.85363333,1.28676667,8.29816667,5.35806667,7.39053333,9.80700000,16.14000000,19.03500000,12.70200000,0.86673333,0.71076667,0.33606667,0.14926667,44833870.20420085,0.00451667,Paid,573
B00613,-5.021999999999999,1.9336,1.85363333,1.28676667,8.29816667,5.35806667,7.39053333,9.80700000,16.14000000,19.03500000,12.70200000,0.86673333,0.71076667,0.33606667,0.14926667,44833870.20420085,0.00451667,Paid,573
B00613,-5.020499999999999,1.9336,1.85363333,1.28676667,8.29816667,5.35806667,7.39053333,9.80700000,16.14000000,19.03500000,12.70200000,0.86673333,0.71076667,0.33606667,0.14926667,44833870.20420085,0.00451667,Paid,573
B00613,-5.0363999999999995,1.9336,1.85363333,1.28676667,8.29816667,5.35806667,7.39053333,9.80700000,16.14000000,19.03500000,12.70200000,0.86673333,0.71076667,0.33606667,0.14926667,44833870.20420085,0.00451667,Paid,573
B00613,-5.0379,1.9336,1.85363333,1.28676667,8.29816667,5.35806667,7.39053333,9.80700000,16.14000000,19.03500000,12.70200000,0.86673333,0.71076667,0.33606667,0.14926667,44833870.20420085,0.00451667,Paid,573
B00613,-5.0485,1.9336,1.85363333,1.28676667,8.29816667,5.35806667,7.39053333,9.80700000,16.14000000,19.03500000,12.70200000,0.86673333,0.71076667,0.33606667,0.14926667,44833870.20420085,0.00451667,Paid,573
B00614,NULL,1.4355,1.14980000,0.84863333,16.68316667,17.25246667,16.48220000,15.80400000,18.27000000,15.94200000,13.47600000,0.69223333,1.39863333,0.59513333,0.24166667,96764979.6173482,0.00192500,Active,546
B00615,NULL,1.3625,0.20133333,0.10570000,7.78930000,8.13996667,21.83300000,14.83200000,23.89500000,30.96900000,21.90600000,0.05573333,2.25680000,0.45560000,0.13300000,45717971.97621435,0.00060000,Default,690
B00616,NULL,NULL,1.39896667,1.08023333,15.10596667,15.79626667,14.58816667,9.18600000,13.01700000,22.08600000,18.25500000,0.58493333,1.15996667,0.44053333,0.11936667,10014708.681962896,0.00123333,Paid,609
B00617,NULL,NULL,0.69730000,0.42710000,637.18103333,665.66540000,607.38576667,13.12200000,11.99700000,26.62200000,27.74700000,0.34056667,1.70620000,0.44196667,0.17170000,62118947.57857509,NULL,NULL,635
B00618,NULL,1.6952,2.29910000,1.24360000,4.51663333,3.35270000,4.14580000,14.56500000,17.61000000,20.00100000,16.95600000,0.66966667,0.59120000,0.35226667,0.03346667,235997455.24483338,0.00100000,Default,731
B00619,NULL,0.9142,2.16490000,1.42100000,9.87313333,10.43626667,8.69593333,17.02800000,14.64600000,30.96600000,33.34800000,0.89470000,0.52880000,0.34020000,0.05280000,260623861.10868394,0.00565000,Active,638
B00620,NULL,NULL,1.17403333,0.69996667,515.01416667,546.94370000,466.97743333,14.61900000,12.19500000,34.02000000,36.44400000,0.21680000,0.99146667,0.32616667,0.14473333,2024281.8967022193,NULL,NULL,664
B00621,NULL,0.9476,0.30356667,0.19956667,74.05040000,76.71286667,103.80950000,14.47500000,16.00800000,27.10500000,25.57200000,0.40926667,6.98325000,0.58640000,0.16625000,114919781.69796617,0.00224444,Active,642
B00622,-5.2264,1.3595,2.12703333,1.32943333,20.37290000,21.66306667,18.54266667,14.17500000,15.70800000,30.30300000,28.77000000,0.39773333,1.89400000,0.31716667,0.03606667,13066348.280522348,0.00611333,Paid,637
B00622,-5.2211,1.3595,2.12703333,1.32943333,20.37290000,21.66306667,18.54266667,14.17500000,15.70800000,30.30300000,28.77000000,0.39773333,1.89400000,0.31716667,0.03606667,13066348.280522348,0.00611333,Paid,637
B00622,-5.2288,1.3595,2.12703333,1.32943333,20.37290000,21.66306667,18.54266667,14.17500000,15.70800000,30.30300000,28.77000000,0.39773333,1.89400000,0.31716667,0.03606667,13066348.280522348,0.00611333,Paid,637
B00622,-5.2238999999999995,1.3595,2.12703333,1.32943333,20.37290000,21.66306667,18.54266667,14.17500000,15.70800000,30.30300000,28.77000000,0.39773333,1.89400000,0.31716667,0.03606667,13066348.280522348,0.00611333,Paid,637
B00622,-5.2242999999999995,1.3595,2.12703333,1.32943333,20.37290000,21.66306667,18.54266667,14.17500000,15.70800000,30.30300000,28.77000000,0.39773333,1.89400000,0.31716667,0.03606667,13066348.280522348,0.00611333,Paid,637
B00623,NULL,NULL,1.27786667,0.79263333,845.92603333,882.52950000,753.94806667,14.00700000,13.17300000,26.64300000,27.47700000,1.33160000,1.01343333,0.46200000,0.02936667,35460231.76182726,NULL,NULL,791
B00624,-5.038399999999999,NULL,1.72176667,1.26320000,6.20246667,6.55693333,9.29660000,12.88200000,17.72400000,27.41400000,22.57200000,0.36026667,0.61300000,0.36653333,0.04975000,49939983.69306335,0.00235000,Paid,782
B00624,-5.045999999999999,NULL,1.72176667,1.26320000,6.20246667,6.55693333,9.29660000,12.88200000,17.72400000,27.41400000,22.57200000,0.36026667,0.61300000,0.36653333,0.04975000,49939983.69306335,0.00235000,Paid,782
B00625,NULL,1.5307,2.53920000,1.73246667,6.80056667,2.81340000,6.33896667,11.02500000,23.38800000,19.83900000,7.47600000,0.57600000,0.43723333,0.35936667,0.03390000,21280389.880948383,0.00430000,Paid,706
B00626,NULL,NULL,1.48716667,0.82946667,628.88553333,660.22923333,611.25486667,14.07900000,11.06700000,18.41700000,21.42900000,0.54513333,0.60100000,0.40176667,0.09880000,324087634.98635185,NULL,NULL,812
B00627,NULL,NULL,1.61333333,1.07303333,717.36056667,749.74786667,702.19903333,17.27700000,9.74700000,13.04700000,20.57700000,0.50623333,0.41900000,0.44026667,0.05460000,26712542.624176625,NULL,NULL,715
B00628,NULL,1.0588,1.17813333,0.87403333,22.21163333,23.61970000,21.56636667,9.61500000,19.53300000,29.94600000,20.02800000,0.94170000,1.68376667,0.34716667,0.39593333,10102260.26826335,0.00180000,Paid,646
B00629,NULL,NULL,0.80903333,0.38390000,2.41606667,2.57186667,6.97890000,11.09700000,15.57600000,26.52300000,22.04400000,0.89510000,0.29170000,0.30133333,0.00000000,40525587.60260637,0.00306667,Active,750
B00630,NULL,1.0135,2.17886667,1.22240000,7.96866667,8.45203333,7.68913333,10.90800000,20.71800000,28.25100000,18.44100000,0.72816667,0.53826667,0.34113333,0.07043333,28363914.083804876,0.00241667,Active,610
B00631,NULL,1.5418,1.01373333,0.67590000,12.27566667,12.79240000,12.01646667,15.60900000,12.02100000,29.51400000,33.10200000,0.27230000,0.99440000,0.47130000,0.24546667,179863930.14864558,0.00103333,Active,678
B00632,NULL,1.2609,1.18036667,0.50036667,43.53006667,38.06976667,41.88360000,12.01200000,14.53500000,29.30700000,26.78400000,0.45376667,3.15163333,0.44716667,0.12040000,43739387.51814383,0.00330000,Active,807
B00633,NULL,NULL,1.09030000,0.49370000,10.60616667,11.08066667,9.92700000,14.32500000,17.60100000,29.78700000,26.51100000,0.51670000,0.76086667,0.44730000,0.04670000,648923187.512712,0.01356667,Active,622
B00634,NULL,NULL,0.68940000,0.51776667,27.41503333,22.08310000,26.54566667,14.42400000,9.37500000,29.69100000,34.74000000,0.29150000,1.74896667,0.58356667,0.33196667,8739553.227429554,0.00333333,Active,600
B00635,NULL,0.9527,1.44383333,1.02220000,14.37373333,14.98243333,13.66193333,17.71800000,21.42300000,15.44700000,11.74200000,0.36960000,0.72556667,0.47166667,0.06023333,22193950.779887803,0.00382222,Active,777
B00636,NULL,1.6788,2.04570000,1.12460000,5.27610000,3.68946667,4.68380000,16.08600000,18.07500000,28.85100000,26.86200000,1.13256667,0.40923333,0.42230000,0.00023333,104692219.78100841,0.00476667,Active,770
B00637,NULL,NULL,2.14183333,1.61970000,9.04186667,9.48526667,8.32390000,14.09100000,6.68400000,20.06100000,27.46800000,0.60780000,0.51300000,0.40336667,0.18210000,10302484.65614661,0.00210000,Active,752
B00638,NULL,0.7959,1.15193333,0.91336667,14.81003333,15.58513333,13.77520000,13.83300000,17.48400000,13.98000000,10.32900000,0.41333333,0.97926667,0.38040000,0.10736667,23000119.053862013,0.00415000,Active,786
B00639,-5.062799999999999,0.6472,2.50110000,1.69990000,7.48936667,7.91573333,6.62923333,14.80500000,13.07400000,21.61500000,23.34600000,0.86833333,0.47780000,0.35030000,0.00310000,53671069.919363685,0.00388889,Paid,807
B00639,-5.0447,0.6472,2.50110000,1.69990000,7.48936667,7.91573333,6.62923333,14.80500000,13.07400000,21.61500000,23.34600000,0.86833333,0.47780000,0.35030000,0.00310000,53671069.919363685,0.00388889,Paid,807
B00639,-5.0317,0.6472,2.50110000,1.69990000,7.48936667,7.91573333,6.62923333,14.80500000,13.07400000,21.61500000,23.34600000,0.86833333,0.47780000,0.35030000,0.00310000,53671069.919363685,0.00388889,Paid,807
B00640,NULL,0.9759,1.96470000,1.54813333,7.75980000,8.03586667,7.02156667,15.78000000,20.47200000,31.73700000,27.04500000,1.40973333,0.59340000,0.57326667,0.04596667,105120704.9425679,0.00050000,Active,731
B00641,NULL,0.8752,2.51410000,1.82990000,6.28240000,6.66290000,5.32353333,14.86500000,17.49900000,17.53200000,14.89800000,0.99193333,0.50726667,0.33280000,0.08530000,29584984.646676216,0.00166667,Active,654
B00642,NULL,NULL,1.53883333,0.75326667,12.39083333,9.61876667,11.93753333,19.17300000,16.52700000,22.74600000,25.39200000,0.80326667,0.59336667,0.50520000,0.04583333,393469625.216218,0.00330000,Active,623
B00643,NULL,0.8927,1.45793333,1.18026667,14.53343333,6.58940000,13.40993333,17.75400000,15.97500000,23.17500000,24.95400000,0.33333333,0.95660000,0.40446667,0.09883333,87703893.2108753,0.00386667,Active,614
B00644,NULL,0.6686,1.54193333,1.15076667,13.86490000,14.76746667,12.48893333,14.08500000,19.51500000,20.04300000,14.61300000,0.38080000,1.11510000,0.30266667,0.10706667,36696778.89659615,0.00690000,Active,742
B00645,NULL,1.0417,1.21883333,0.77990000,7.15106667,7.57553333,10.04875000,10.15800000,13.61400000,36.96600000,33.51000000,0.83540000,0.69995000,0.34976667,0.08005000,98440214.67941947,0.00250000,Paid,691
B00646,NULL,1.1083,1.61180000,1.25713333,13.11993333,13.88373333,12.83963333,14.91600000,16.93200000,20.06100000,18.04500000,0.70043333,0.84560000,0.34263333,0.15033333,12362409.365500763,0.00234444,Paid,727
B00647,NULL,0.4116,3.19703333,2.11510000,2.11883333,2.28140000,2.82545000,13.94700000,17.20800000,23.29200000,20.03100000,1.51440000,0.18505000,0.28110000,0.03255000,9057150.947373921,0.00170000,Active,567
B00648,NULL,NULL,1.55553333,0.80913333,1039.66320000,1089.51976667,993.61623333,14.50200000,21.48900000,33.08700000,26.10000000,0.54456667,1.21356667,0.42173333,0.13620000,353242378.24419653,NULL,NULL,668
B00649,NULL,NULL,0.80016667,0.53036667,779.26966667,810.51440000,750.96690000,15.72600000,15.56100000,25.87800000,26.04300000,0.31826667,2.46870000,0.49830000,0.30726667,95767698.78224933,NULL,NULL,655
B00650,-5.0172,NULL,2.57393333,1.29143333,5.10620000,3.99036667,4.71843333,17.88600000,12.77700000,18.85200000,23.96100000,0.84876667,0.36890000,0.32803333,0.05883333,24255592.267614376,0.00828333,Paid,728
B00650,-5.0264999999999995,NULL,2.57393333,1.29143333,5.10620000,3.99036667,4.71843333,17.88600000,12.77700000,18.85200000,23.96100000,0.84876667,0.36890000,0.32803333,0.05883333,24255592.267614376,0.00828333,Paid,728
B00651,NULL,0.8904,0.61683333,0.28296667,17.59926667,18.33370000,24.97450000,15.28200000,13.16400000,18.61800000,20.73600000,0.73153333,0.97670000,0.46400000,0.37565000,74906745.25026707,0.00110000,Active,677
B00652,NULL,NULL,1.23406667,0.97233333,844.49366667,522.62960000,778.07693333,11.06100000,15.68700000,25.12500000,20.49900000,0.56893333,1.52940000,0.39523333,0.36350000,34831018.00518499,NULL,NULL,850
B00653,NULL,0.9847,1.04363333,0.59320000,106.52363333,111.11970000,94.12376667,16.74900000,21.20700000,15.06900000,10.61100000,0.64053333,10.30096667,0.48303333,0.05186667,397085881.1885852,0.00076667,Paid,574
B00654,-5.2526,0.3003,1.30046667,0.84246667,12.94730000,13.82583333,11.93750000,17.63400000,8.29500000,24.05700000,33.39600000,0.73383333,0.90680000,0.29620000,0.12070000,33107159.623511415,0.00364167,Paid,601
B00654,-5.2486999999999995,0.3003,1.30046667,0.84246667,12.94730000,13.82583333,11.93750000,17.63400000,8.29500000,24.05700000,33.39600000,0.73383333,0.90680000,0.29620000,0.12070000,33107159.623511415,0.00364167,Paid,601
B00654,-5.2349,0.3003,1.30046667,0.84246667,12.94730000,13.82583333,11.93750000,17.63400000,8.29500000,24.05700000,33.39600000,0.73383333,0.90680000,0.29620000,0.12070000,33107159.623511415,0.00364167,Paid,601
B00654,-5.2168,0.3003,1.30046667,0.84246667,12.94730000,13.82583333,11.93750000,17.63400000,8.29500000,24.05700000,33.39600000,0.73383333,0.90680000,0.29620000,0.12070000,33107159.623511415,0.00364167,Paid,601
B00655,NULL,NULL,0.70426667,0.30750000,841.33126667,878.36016667,833.23253333,14.22300000,17.31300000,21.17400000,18.08400000,0.31540000,2.16980000,0.45283333,0.24545000,123823715.70865378,NULL,NULL,809
B00656,NULL,NULL,0.64476667,0.52953333,7.74256667,7.99813333,11.51670000,10.04100000,17.61900000,20.16900000,12.59100000,1.14756667,1.02030000,0.61260000,0.14785000,19020695.71655152,0.00080000,Active,690
B00657,NULL,NULL,2.03933333,1.20876667,3.40736667,3.60643333,4.75065000,16.32300000,23.35200000,7.88700000,0.85800000,1.00556667,0.23990000,0.34980000,0.04835000,52251779.499656945,0.00620000,Active,808
B00658,NULL,1.3755,2.20863333,1.21900000,7.10196667,7.52490000,6.88980000,16.11300000,12.78900000,22.40700000,25.73100000,1.54770000,0.43670000,0.34040000,0.13083333,113417396.24108948,0.00523333,Paid,687
B00659,-4.9388,1.1254,1.74783333,1.08380000,12.37240000,13.24776667,11.77773333,13.98600000,19.86600000,19.35300000,13.47300000,0.47396667,0.77300000,0.27983333,0.15983333,17704590.11676538,0.00270000,Paid,626
B00659,-4.9611,1.1254,1.74783333,1.08380000,12.37240000,13.24776667,11.77773333,13.98600000,19.86600000,19.35300000,13.47300000,0.47396667,0.77300000,0.27983333,0.15983333,17704590.11676538,0.00270000,Paid,626
B00659,-4.9419,1.1254,1.74783333,1.08380000,12.37240000,13.24776667,11.77773333,13.98600000,19.86600000,19.35300000,13.47300000,0.47396667,0.77300000,0.27983333,0.15983333,17704590.11676538,0.00270000,Paid,626
B00659,-4.9521,1.1254,1.74783333,1.08380000,12.37240000,13.24776667,11.77773333,13.98600000,19.86600000,19.35300000,13.47300000,0.47396667,0.77300000,0.27983333,0.15983333,17704590.11676538,0.00270000,Paid,626
B00659,-4.9255,1.1254,1.74783333,1.08380000,12.37240000,13.24776667,11.77773333,13.98600000,19.86600000,19.35300000,13.47300000,0.47396667,0.77300000,0.27983333,0.15983333,17704590.11676538,0.00270000,Paid,626
B00659,-4.9586,1.1254,1.74783333,1.08380000,12.37240000,13.24776667,11.77773333,13.98600000,19.86600000,19.35300000,13.47300000,0.47396667,0.77300000,0.27983333,0.15983333,17704590.11676538,0.00270000,Paid,626
B00660,NULL,0.2069,0.35183333,0.26570000,5.24710000,5.56096667,13.88580000,8.27400000,22.06800000,24.75900000,10.96500000,0.05743333,0.63600000,0.33830000,0.00000000,9816960.772492625,0.00353333,Active,631
B00661,NULL,1.0538,2.18946667,1.68763333,14.19283333,15.03286667,14.00950000,15.81300000,11.09100000,37.63200000,42.35400000,0.49980000,0.52070000,0.32370000,0.05316667,122571129.66139439,0.00186667,Active,727
B00662,NULL,NULL,1.70066667,1.39270000,19.25713333,20.04483333,19.11313333,14.28300000,11.70900000,30.98700000,33.56100000,0.38746667,1.45326667,0.47673333,0.05746667,50361892.4678926,0.00613333,"Past due",695
B00663,NULL,NULL,2.54036667,1.92220000,798.43853333,846.30563333,747.38856667,19.28400000,20.70600000,24.66600000,23.24400000,0.95990000,0.63190000,0.33690000,0.07563333,149076269.5778886,NULL,NULL,652
B00664,NULL,NULL,0.74590000,0.43753333,1047.95886667,1084.46503333,1037.46343333,13.88400000,23.40300000,22.09800000,12.57900000,0.45726667,1.84476667,0.58726667,0.37260000,20895923.561128598,NULL,NULL,623
B00665,NULL,NULL,0.72073333,0.44246667,63.70910000,65.78786667,59.41626667,12.20700000,21.08400000,39.46200000,30.58500000,0.24553333,2.39720000,0.59296667,0.06633333,275807460.0746152,0.00323333,Active,773
B00666,NULL,NULL,1.18360000,0.83393333,1049.75703333,469.91660000,887.63046667,18.53700000,12.81300000,25.30200000,31.02600000,0.48503333,0.84186667,0.38240000,0.06243333,9094920.052973822,NULL,NULL,698
B00667,NULL,0.5221,0.82603333,0.50446667,40.02690000,41.41993333,37.42636667,18.61200000,8.40600000,25.65600000,35.86200000,0.37233333,2.33353333,0.57206667,0.12083333,116768851.1630889,0.00226667,Active,688
B00668,NULL,0.9121,1.73433333,0.94370000,12.77543333,13.33820000,12.04656667,9.13200000,20.90100000,21.87300000,10.10400000,1.07423333,0.69906667,0.45666667,0.05713333,41898865.00643313,0.00470000,Paid,675
