borrower_id,year,revenue,cogs,ebitda,ebit,interest_expense,total_debt,senior_debt,cash,equity,accounts_receivable,accounts_payable,inventory,capex,operating_cash_flow
B00614,2024,711030605,244250855,423184250.0,408963638,298917.0,185633497,158276398,108886818,1005608144,88339512,47972332,37741750,20692037.0,565142086
B00615,2022,385713152,200351529,181724644.0,174010381,204319.0,0,0,55641713,283588367,34866145,59559038,97434218,15219430.0,183943361
B00615,2023,422462196,216225248,196125636.0,187676393,232338.0,118456830,62198793,15759991,708278509,78750247,50247916,78290464,20776800.0,267333976
B00615,2024,462667730,224393191,227409433.0,218156079,280543.0,0,0,8640900,1015296608,100661924,59872485,41270969,18427235.0,193159400
B00616,2022,136268816,67648519,66297557.0,63572181,43093.0,107384006,92819052,8673372,190240382,15320846,18954195,27329034,6963041.0,84041589
B00616,2023,124144803,61876406,54938632.0,52455736,75865.0,110029280,82262871,0,102460197,7291586,4448598,8799666,6116711.0,76601362
B00616,2024,123440089,61958659,55863997.0,53395196,104059.0,32090071,19180880,8898419,275700963,16673438,5066878,11771146,3148509.0,64216649
B00617,2022,455900680,230575994,217393356.0,208275343,312876.0,100198588,76899148,17659204,164776680,60748024,34141918,67916284,24644358.0,295125632
B00617,2023,518096105,249546950,255915078.0,245553156,306086.0,222196229,150539406,29449188,855808591,107161339,46556780,82432200,15314584.0,171044183
B00617,2024,512405452,261466496,212688444.0,202440335,456330.0,162239137,72182831,33490546,1053698007,49893988,17059918,68641118,,227687088
B00618,2022,1865659135,1055894351,713799213.0,676486031,1572321.0,1182827081,802511261,0,1724170810,208387019,121655269,168424657,22626156.0,975286478
B00618,2023,1719984186,1038770569,,533194890,541252.0,1369074589,760303286,109776635,3112474704,406804289,286967397,309581212,126503574.0,588027047
B00618,2024,1808706402,1072445138,731134792.0,694960664,800698.0,1953969770,863201976,39458604,2212708774,248413456,209705986,224399441,91161289.0,1015338162
B00619,2022,2560825176,1554241885,911718653.0,860502150,1652448.0,1583429152,1226967651,10028317,1510703818,519225218,197986270,504736957,143567215.0,1020381459
B00619,2023,3258635934,2033004196,1064590291.0,999417573,1603550.0,3865337818,2180082117,133361990,4430851398,576308116,241107054,648171284,190671672.0,739193115
B00619,2024,3742016052,2106967431,1488880546.0,1414040225,2429543.0,1678160690,1294432765,197292232,2197799636,703040207,510315366,818926401,251557577.0,1259884942
B00620,2022,62433487,38349083,22307576.0,21058907,45223.0,23582503,12665461,6426046,109692649,14711631,4354588,17631752,3209224.0,26553832
B00620,2023,74381005,44275943,26442361.0,24954741,59484.0,35247230,17212506,0,125796651,7264333,6428890,11999229,2290862.0,30247965
B00620,2024,73869889,47868034,24060248.0,22582851,34224.0,27233136,21200870,4404474,175490203,11374603,7070930,19298387,4463566.0,26966260
B00621,2022,391752312,145528464,235132783.0,227297737,186079.0,192873182,122093491,32655857,160408118,49487194,22694192,66395184,27650670.0,176632130
B00621,2023,482243473,170841310,311203308.0,301558439,213186.0,0,0,13343906,688830750,84468064,29847708,40186832,16953018.0,228792099
B00621,2024,585754642,207972967,336066746.0,324351654,363840.0,30386432,26672039,4958948,1197282760,106024523,42217910,44102072,32153449.0,396565595
B00622,2022,116357015,76305039,38319115.0,35991975,,124523363,69932001,2460599,288418687,24007240,19236310,12776335,2344869.0,34932902
B00622,2023,135928087,86477990,45594824.0,42876263,84535.0,10911834,7792104,0,307202049,10570856,10891997,33765791,7118799.0,54007818
B00622,2024,132219292,85294036,45853351.0,43208966,,132615968,91360251,11717396,182676925,24903861,12410900,38567142,3286353.0,59939654
B00623,2022,1168178596,562951383,559243393.0,535879822,676380.0,448060548,203158563,36055199,1282627809,95890102,109970552,187024565,83812796.0,469615882
B00623,2023,1052194409,513303879,531757175.0,510713287,554689.0,1231660327,832862269,0,458565610,235328217,59733388,243166913,80293524.0,522790284
B00623,2024,1035225292,514477253,478153189.0,457448684,554630.0,342436901,214415894,2614318,356861944,166751664,65525652,42288172,64934142.0,536843535
B00624,2022,1423713390,844241509,561964686.0,533490419,481830.0,2244276545,1703784409,223319634,2891084038,261067157,52183726,175642371,71286370.0,565502572
B00624,2023,1449243203,852831869,582053084.0,553068220,1258554.0,0,0,203790586,3616467986,245050566,243187632,425855041,58599764.0,660602512
B00624,2024,1414950726,845767335,514010256.0,485711242,429866.0,602255807,389542158,0,1977552939,108829804,206168212,174665384,17288805.0,586613802
B00625,2022,129985948,79881886,48485680.0,45885962,82571.0,99257777,44550814,5447786,243661429,9616650,19948010,7504507,4263636.0,59224742
B00625,2023,149768455,89575538,,49330109,92054.0,140570064,125705429,2258158,207484420,33771874,25922791,26885992,4717783.0,41413527
B00625,2024,185138928,104828707,,73258720,103251.0,199322512,126767880,6124213,309926536,12593403,25214638,28021437,,83795028
B00626,2022,2979359212,1609107001,1276018934.0,1216431750,2255594.0,2017742134,1352677832,286884637,3333942588,591104536,307527566,657230138,98966936.0,1482238313
B00626,2023,3037041021,1679324768,1285000998.0,1224260178,1789476.0,2174334636,911624963,0,2732900680,210144783,158781670,179712149,39613159.0,1075480426
B00626,2024,2983195231,1646076703,1234892429.0,1175228525,1772013.0,1467166907,887778929,226172284,6253329803,601760304,136878700,162137886,143373666.0,841813146
B00627,2022,209166208,103027850,103089851.0,98906527,104938.0,136461183,65808134,5186411,154088007,41887877,6631935,14551169,4278368.0,62253817
B00627,2023,181294166,91116651,78407261.0,74781378,109894.0,275701713,202348246,19630291,435466469,31629825,7536122,6763730,5347438.0,105263774
B00627,2024,197239775,105701998,89822658.0,85877863,162318.0,0,0,22298895,472341113,39660385,18789854,23203419,8637930.0,56312712
B00628,2022,158442175,90672243,62210867.0,59042024,84950.0,131122449,111028288,1515142,56155377,14565710,22071591,37821718,7131673.0,71909929
B00628,2023,172971970,106537475,54819669.0,51360230,81439.0,16319167,7821685,14622598,342221686,18725719,25640542,11226474,3022864.0,58506066
B00628,2024,192786556,114720187,75570410.0,71714679,36867.0,85317144,52497572,23908882,192838826,23200838,19156989,54568704,14559485.0,78300718
B00629,2022,1409791569,936783044,433112802.0,404916971,945177.0,0,0,0,553516192,161340622,265162023,236580390,40732935.0,424953719
B00629,2023,1616140023,1026406655,533626138.0,501303338,1100889.0,1295175672,614591329,0,482317552,319729198,161238114,179087833,50951926.0,377814334
B00629,2024,1540148119,992935226,502950669.0,472147707,1000900.0,0,0,0,2841914195,88906969,78408103,453852524,100765550.0,458483751
B00630,2022,215030493,130747343,69308184.0,65007575,135833.0,102421189,74292137,11726586,510252045,26175275,37052348,45994159,5007734.0,49641603
B00630,2023,235645366,137604230,94299754.0,89586847,88193.0,355619382,189074775,10696299,200839202,14370509,16351693,64027792,5451014.0,71966771
B00630,2024,245804545,153359306,88717523.0,83801433,244984.0,114230447,52373344,7615355,535975976,44462857,44222906,19112416,10383337.0,105967502
B00631,2022,705681365,325471852,377936862.0,363823235,,288156622,233408736,126342352,1651434927,118393394,40732354,130107367,15478614.0,255482545
B00631,2023,912253727,459951304,423508337.0,405263263,186714.0,451817717,284578807,51748818,1512950538,207395890,42063911,47889581,40956832.0,586734588
B00631,2024,1183372593,551916948,561028504.0,537361053,461144.0,679951870,414069866,124729640,1977495603,148110721,101629927,264922871,28617749.0,542587631
B00632,2022,287877697,147473917,119653606.0,113896053,197396.0,12502028,6060470,1742447,459560657,28918607,30758929,28420284,9886979.0,95638112
B00632,2023,256012704,126919901,,120689186,208732.0,82075792,41678862,12638130,114160188,61087765,20836385,38156480,5878982.0,109032397
B00632,2024,284223062,139146809,,134867144,191940.0,371755305,149043512,25200428,604379249,17413397,15546879,67290729,4454587.0,177200780
B00633,2022,10787203515,5200931630,5172651681.0,4956907611,7101440.0,8013391887,3514010595,625769012,10404784435,1558215204,562079213,1994042691,627854068.0,3590967014
B00633,2023,8589328625,4427610354,3704599083.0,3532812511,6107682.0,3665504148,1566405556,0,12980893567,768906728,1185715243,2144673348,415954063.0,2981832872
B00633,2024,6246548874,3045792325,3067930123.0,2942999146,5250582.0,2246688300,1162592722,139211923,4515658149,1520933291,642082258,381147289,275865639.0,2293917899
B00634,2022,70537055,24232631,43928198.0,42517457,32057.0,17053136,11196739,10743649,147357513,12773151,4013005,11615319,1764509.0,36512836
B00634,2023,65490218,22508147,,38790049,51540.0,36130469,28649616,3448758,90002412,3445204,2141692,6165637,4104906.0,50448905
B00634,2024,71425056,25740651,41114229.0,39685728,28439.0,30779822,23016471,8324290,86120519,17651306,1329939,6086512,2032767.0,52617547
B00635,2022,521412974,234496925,257119551.0,246691292,491373.0,204503740,84146353,22887785,1252351084,93149808,60104715,62422441,14761550.0,214856867
B00635,2023,498739809,241951272,243825782.0,233850986,281303.0,528426067,461825927,9877366,782690430,111179578,41228397,17655757,36537042.0,247144981
B00635,2024,579289498,258291506,285573618.0,273987829,350860.0,390908154,241375885,19592960,1445636707,109564229,74233052,45384002,,257379374
B00636,2022,726401061,356712383,,303919365,651834.0,642816887,328335571,0,1667265354,130990960,94715131,79766819,57275627.0,364176025
B00636,2023,644319200,316428735,302021895.0,289135511,335297.0,593305809,250483105,427161,602684450,111243794,55409194,117041506,21499803.0,210160949
B00636,2024,619747957,313787588,260170353.0,247775394,312216.0,535333116,380915285,0,264012012,113520906,50794953,115543766,42442305.0,164323463
B00637,2022,166683454,89025122,66416360.0,63082691,83358.0,141784838,112951077,37064528,278679903,32157434,6509518,5563551,12979291.0,62539366
B00637,2023,163159964,89478848,68605555.0,65342356,72570.0,206601686,176074647,22929746,194597462,22239618,6002923,34027729,2763639.0,83109723
B00637,2024,178829989,96584968,80675139.0,77098540,81021.0,103211371,47747774,17951087,408034161,25121930,7981572,21815679,9165581.0,71790678
B00638,2022,301804839,178282371,120917781.0,114881685,144933.0,169523903,142258859,0,272312799,30683750,46236849,33463188,13093029.0,75572461
B00638,2023,285818640,169441035,115893949.0,110177577,162237.0,65123225,35079679,15041337,572580813,56298220,19094434,28535664,17501569.0,121194338
B00638,2024,250806929,148599129,99086919.0,94070781,197457.0,147828059,124935645,13460604,293426774,40721447,31327381,16330854,3159615.0,93284411
B00639,2022,429773094,249847356,162734782.0,154139321,246937.0,323859480,215019282,3011026,364639187,36981642,52610590,35607870,33918885.0,210814606
B00639,2023,435470167,244364771,164371535.0,155662132,290674.0,426681518,268907708,0,377361862,99399551,33269333,31379415,19613142.0,201387039
B00639,2024,353206085,221235923,125287363.0,118223242,124367.0,365515580,268420729,0,623668714,63288006,19707271,99466773,18014460.0,113499030
B00640,2022,591913062,199832478,359960524.0,348122263,358733.0,918912233,826554475,48118272,310225265,102230512,33807448,33112553,44958586.0,443714319
B00640,2023,629400201,221564141,390608570.0,378020566,384371.0,827198967,492818883,61528796,911759136,105620547,47378588,107661757,39476650.0,289498038
B00640,2024,767646053,284637174,423044144.0,407691223,403906.0,517643099,459650338,5765180,1438643222,142361215,85207589,115650600,59815395.0,490356297
B00641,2022,1160698920,707227590,384996449.0,361782471,574183.0,736063836,298972694,83076944,424598175,112519829,122190833,167040169,91166911.0,522236180
B00641,2023,1374486195,813104545,513623366.0,486133643,467212.0,1204246779,1042382317,117488556,2290682514,239470437,211083971,221521870,95851411.0,534262175
B00641,2024,1352390667,843654008,477418901.0,450371088,640242.0,1568700655,1281206977,71293199,2189385710,303527430,127270906,63965555,76255051.0,578422333
B00642,2022,1545840297,675284185,,779545786,958270.0,1558217959,701812823,21775686,1942490497,264559128,192542335,257802882,30526175.0,1114462915
B00642,2023,1170225434,520521057,578470424.0,555065916,745751.0,717545230,349396406,0,1645143172,266762676,40252004,89187099,67601739.0,382386089
B00642,2024,1221431489,516905611,680317369.0,655888740,599168.0,936962741,514013322,115707191,799875943,293186634,97424816,106043150,16016381.0,498419145
B00643,2022,505295171,283337251,,205687588,353767.0,131058180,104291496,18612482,744604091,124281580,70575761,56124214,20208931.0,170144703
B00643,2023,632893016,349193752,257814454.0,245156594,179044.0,665652269,540276633,93177268,1137072718,78038676,78272469,26979965,19177630.0,297780502
B00643,2024,593560817,321225090,260489830.0,248618614,,300799010,244388252,4376211,1260501174,132050962,19008818,159671329,26819978.0,338163110
B00644,2022,372797510,224507513,125423265.0,117967315,181255.0,60585157,29762489,4798549,554091818,26429465,57341719,34188454,18062173.0,87842462
B00644,2023,403022329,247594235,127565812.0,119505366,295555.0,95600727,42202947,18815364,192008877,64522122,24813046,87338298,24021490.0,154185230
B00644,2024,490448240,296884255,154553454.0,144744490,368327.0,524466186,445755369,23720072,979931656,116964861,87538841,48418940,11210975.0,148197271
B00645,2022,773745068,448869529,309564401.0,294089500,402817.0,516572093,277604886,12474820,1517207106,53499306,51476354,194186982,48329111.0,431414404
B00645,2023,669967437,414039954,211944956.0,198545608,491576.0,421307028,305819096,57304777,194535821,103054588,56571264,141101456,14307553.0,237937941
B00645,2024,675798273,399645296,265426033.0,251910068,400162.0,0,0,0,534267391,78210688,80917850,183362732,17884237.0,303107655
B00646,2022,137662935,79655325,50227331.0,47474073,97566.0,34286093,28363849,8683063,40515340,13380966,16243904,11797406,2357603.0,50706229
B00646,2023,131244809,75631376,47109268.0,44484372,99027.0,101066907,88878068,10876052,106808358,29422947,20614992,14746031,7241304.0,61719750
B00646,2024,113340221,65717734,41265053.0,38998249,69558.0,82834728,54472431,7466653,268185184,19924150,5778684,21398058,3501438.0,37042328
B00647,2022,246140491,161618291,74630622.0,69707813,146084.0,281475695,235203519,7827902,74286605,25406019,43777705,36353467,7262017.0,61059281
B00647,2023,213667699,136148033,74422539.0,70149186,79284.0,0,0,0,49749255,49264532,30141708,22911100,15411006.0,49808413
B00647,2024,192182864,128535491,48387259.0,44543602,38550.0,281588040,154534818,10496579,373418101,25193104,10453058,49252313,14190015.0,43139156
B00648,2022,1954808358,964378110,897976226.0,858880059,1363540.0,2421735194,1209809509,152278142,2515266350,279288196,250580453,385546680,51284113.0,706134505
B00648,2023,2236628251,1148067140,975033942.0,930301377,1190002.0,243141845,197646463,84045594,3763002616,456758313,244727125,262774598,177670091.0,617416732
B00648,2024,2118387883,1168838143,910675764.0,868308007,508575.0,1566676154,799049807,0,2584110698,288793157,284355631,554223714,51262927.0,1268766064
B00649,2022,411482478,183587666,223539819.0,215310170,333359.0,154555829,90140662,74339057,319570821,56908679,46171009,78907853,31708998.0,186095406
B00649,2023,489663165,227189076,260971158.0,251177895,244922.0,67139777,38345435,21214709,395336985,114185948,26583598,64720342,13296840.0,359358932
B00649,2024,581784965,257249126,278439908.0,266804209,400375.0,404247705,289869351,50441016,1341221827,88812887,38637405,38054924,11704078.0,343431973
