borrower_id,year,revenue,cogs,ebitda,ebit,interest_expense,total_debt,senior_debt,cash,equity,accounts_receivable,accounts_payable,inventory,capex,operating_cash_flow,FLAG_EMPTY_EBITDA,FLAG_INTEREST_EXPENSE,FLAG_CAPEX
B00605,2024,48638633,28854019,17005752,16032980,2460673,36054401,14727880,1553640,24854982,4843145,7006644,9602744,1809496,12362505,0,0,0
B00606,2022,1135142257,555418927,515920006,493217161,70658563,1030141413,540878461,70532014,1396670070,127208887,92503206,201843515,49656215,653995200,0,0,0
B00606,2023,879342863,452756737,373848912,356262055,70732082,1031213250,678307654,58804838,880132401,218300315,50258272,200466025,64887671,468822919,0,0,0
B00606,2024,1019227367,528811289,470502312,450117765,40569227,591464620,315592864,142128167,1551614674,73114367,115651703,141363642,46031535,352245167,0,0,0
B00607,2022,4039984213,2422315782,1378830009,1298030325,4154369,3009748971,2480328132,568438872,3485184364,398429974,279259904,154382212,295095334,1929464742,0,0,0
B00607,2023,3993832782,2486167338,1203856696,1123980041,3367891,1362983919,892717059,171787752,3773298802,997519573,732284904,1114639040,153059680,1529006577,0,0,0
B00607,2024,4224913187,2460715775,1485906303,1401408040,1806462,4429857963,1987839420,247883564,6338229725,726463984,479715162,364982648,61214936,1955443039,0,0,0
B00608,2022,1578459946,857353709,609940746,578371548,40626816,788515763,346253534,65519233,1094277606,278938538,218147418,359754759,119399377,686247552,0,0,0
B00608,2023,1616946020,884428586,664203221,631864301,38332110,743978379,342114404,0,544402094,131915930,113085553,198590120,88608642,584675433,0,0,1
B00608,2024,1373081065,752280975,553882313,526420692,44167764,857241141,728611053,78276863,2495247390,224796448,133357372,136239722,42390004,431233203,0,0,0
B00609,2022,139234042,71960678,60507998,57723318,5998825,102805232,54322788,14453395,104815915,14701135,12593824,35217556,2456494,60532786,0,0,0
B00609,2023,124813926,63900151,51281660,48785382,5037383,86328460,74775796,11004215,248596782,21720921,11798396,13908626,3096356,33334101,0,0,0
B00609,2024,125947716,61973763,57177590,54658636,165984,2844559,2523591,7035133,47451474,8685148,13674547,24155991,9832940,58570171,0,1,0
B00610,2022,1628033692,861433595,651735083,619174410,82726597,1580146779,1024239512,101743220,2535392691,254449854,103889941,292584541,74340743,512287756,0,0,0
B00610,2023,1706355587,923055619,711835555,677708444,0,0,0,0,802819041,188392794,200841271,67080007,53238294,451189373,0,0,1
B00610,2024,1697800840,914328669,752902441,718946425,87921078,1679365672,1186815026,37884156,3003880275,255960498,256556441,268375019,29372949,1013769922,0,0,0
B00611,2022,168768064,91958074,75795729,72420368,59991,49385902,35128813,12057016,336673500,12606842,19485240,44277274,3594760,55280105,0,0,1
B00611,2023,186113740,103757935,69857762,66135488,99463,165517454,88561640,7965059,90283744,38572344,8896375,43423464,3263122,68774434,0,0,0
B00611,2024,179637851,103054869,69200807,65608050,49199,286662900,114803286,14088905,88607864,27560764,11069796,8691927,4533893,84694012,0,0,0
B00612,2022,927931273,627087194,230136933,211578308,20560251,478287574,355877684,84971491,1540628273,124728862,41684066,164960946,32282449,239378198,0,0,0
B00612,2023,997892034,636332882,327812657,307854817,47964729,1115790538,544101788,77503108,1807339431,74538989,95007696,293932327,29038658,235278276,0,0,1
B00612,2024,1042799022,660281867,350891582,330035602,0,0,0,31813399,731194098,133138276,155916602,242423977,25154501,308970968,0,0,0
B00613,2022,368239802,225877427,131365741,124000945,12804414,191113277,119367239,33225040,279187400,23442718,50479464,92615102,26368667,177111211,0,0,0
B00613,2023,376730879,227594875,145723319,138188702,25060939,374048995,228579566,29314973,269784748,25912983,23547934,33125052,11497635,98479057,0,0,0
B00613,2024,396234675,238611111,NULL,120724759,12450674,185833495,166961495,36351507,351147982,77014534,50347470,18862056,13456438,175117594,1,0,0
B00614,2022,817916057,278813314,522759784,506401463,51292811,734549387,506697086,88616078,1834538689,190013365,61565065,28005396,13648370,484548031,0,1,0
B00614,2023,771825167,266844915,471691764,456255261,52885705,757360756,567251188,13494033,507723326,131416237,51172945,73780229,23713524,372467788,0,0,0
B00614,2024,711030605,244250855,423184250,408963638,12962592,185633497,158276398,108886818,1005608144,88339512,47972332,37741750,20692037,565142086,0,0,0
B00615,2022,385713152,200351529,181724644,174010381,0,0,0,55641713,283588367,34866145,59559038,97434218,15219430,183943361,0,0,0
B00615,2023,422462196,216225248,196125636,187676393,8031373,118456830,62198793,15759991,708278509,78750247,50247916,78290464,20776800,267333976,0,0,0
B00615,2024,462667730,224393191,227409433,218156079,0,0,0,8640900,1015296608,100661924,59872485,41270969,18427235,193159400,0,0,0
B00616,2022,136268816,67648519,66297557,63572181,6475256,107384006,92819052,8673372,190240382,15320846,18954195,27329034,6963041,84041589,0,0,0
B00616,2023,124144803,61876406,54938632,52455736,6634766,110029280,82262871,0,102460197,7291586,4448598,8799666,6116711,76601362,0,0,0
B00616,2024,123440089,61958659,55863997,53395196,1935031,32090071,19180880,8898419,275700963,16673438,5066878,11771146,3148509,64216649,0,0,0
B00617,2022,455900680,230575994,217393356,208275343,312876,100198588,76899148,17659204,164776680,60748024,34141918,67916284,24644358,295125632,0,0,0
B00617,2023,518096105,249546950,255915078,245553156,306086,222196229,150539406,29449188,855808591,107161339,46556780,82432200,15314584,171044183,0,0,0
B00617,2024,512405452,261466496,212688444,202440335,456330,162239137,72182831,33490546,1053698007,49893988,17059918,68641118,21008624,227687088,0,0,1
B00618,2022,1865659135,1055894351,713799213,676486031,114970792,1182827081,802511261,0,1724170810,208387019,121655269,168424657,22626156,975286478,0,0,0
B00618,2023,1719984186,1038770569,NULL,533194890,133074050,1369074589,760303286,109776635,3112474704,406804289,286967397,309581212,126503574,588027047,1,0,0
B00618,2024,1808706402,1072445138,731134792,694960664,189925862,1953969770,863201976,39458604,2212708774,248413456,209705986,224399441,91161289,1015338162,0,0,0
B00619,2022,2560825176,1554241885,911718653,860502150,87919624,1583429152,1226967651,10028317,1510703818,519225218,197986270,504736957,143567215,1020381459,0,0,0
B00619,2023,3258635934,2033004196,1064590291,999417573,214622199,3865337818,2180082117,133361990,4430851398,576308116,241107054,648171284,190671672,739193115,0,0,0
B00619,2024,3742016052,2106967431,1488880546,1414040225,93179575,1678160690,1294432765,197292232,2197799636,703040207,510315366,818926401,251557577,1259884942,0,0,0
B00620,2022,62433487,38349083,22307576,21058907,45223,23582503,12665461,6426046,109692649,14711631,4354588,17631752,3209224,26553832,0,0,0
B00620,2023,74381005,44275943,26442361,24954741,59484,35247230,17212506,0,125796651,7264333,6428890,11999229,2290862,30247965,0,0,0
B00620,2024,73869889,47868034,24060248,22582851,34224,27233136,21200870,4404474,175490203,11374603,7070930,19298387,4463566,26966260,0,0,0
B00621,2022,391752312,145528464,235132783,227297737,10290601,192873182,122093491,32655857,160408118,49487194,22694192,66395184,27650670,176632130,0,0,0
B00621,2023,482243473,170841310,311203308,301558439,0,0,0,13343906,688830750,84468064,29847708,40186832,16953018,228792099,0,0,0
B00621,2024,585754642,207972967,336066746,324351654,1621245,30386432,26672039,4958948,1197282760,106024523,42217910,44102072,32153449,396565595,0,0,0
B00622,2022,116357015,76305039,38319115,35991975,9258341,124523363,69932001,2460599,288418687,24007240,19236310,12776335,2344869,34932902,0,1,0
B00622,2023,135928087,86477990,45594824,42876263,811297,10911834,7792104,0,307202049,10570856,10891997,33765791,7118799,54007818,0,0,0
B00622,2024,132219292,85294036,45853351,43208966,9860028,132615968,91360251,11717396,182676925,24903861,12410900,38567142,3286353,59939654,0,1,0
B00623,2022,1168178596,562951383,559243393,535879822,676380,448060548,203158563,36055199,1282627809,95890102,109970552,187024565,83812796,469615882,0,0,0
B00623,2023,1052194409,513303879,531757175,510713287,554689,1231660327,832862269,0,458565610,235328217,59733388,243166913,80293524,522790284,0,0,0
B00623,2024,1035225292,514477253,478153189,457448684,554630,342436901,214415894,2614318,356861944,166751664,65525652,42288172,64934142,536843535,0,0,0
B00624,2022,1423713390,844241509,561964686,533490419,125942902,2244276545,1703784409,223319634,2891084038,261067157,52183726,175642371,71286370,565502572,0,0,0
B00624,2023,1449243203,852831869,582053084,553068220,0,0,0,203790586,3616467986,245050566,243187632,425855041,58599764,660602512,0,0,0
B00624,2024,1414950726,845767335,514010256,485711242,33797013,602255807,389542158,0,1977552939,108829804,206168212,174665384,17288805,586613802,0,0,0
B00625,2022,129985948,79881886,48485680,45885962,5744582,99257777,44550814,5447786,243661429,9616650,19948010,7504507,4263636,59224742,0,0,0
B00625,2023,149768455,89575538,NULL,49330109,8135546,140570064,125705429,2258158,207484420,33771874,25922791,26885992,4717783,41413527,1,0,0
B00625,2024,185138928,104828707,NULL,73258720,11535866,199322512,126767880,6124213,309926536,12593403,25214638,28021437,5942960,83795028,1,0,1
B00626,2022,2979359212,1609107001,1276018934,1216431750,2255594,2017742134,1352677832,286884637,3333942588,591104536,307527566,657230138,98966936,1482238313,0,0,0
B00626,2023,3037041021,1679324768,1285000998,1224260178,1789476,2174334636,911624963,0,2732900680,210144783,158781670,179712149,39613159,1075480426,0,0,0
B00626,2024,2983195231,1646076703,1234892429,1175228525,1772013,1467166907,887778929,226172284,6253329803,601760304,136878700,162137886,143373666,841813146,0,0,0
B00627,2022,209166208,103027850,103089851,98906527,104938,136461183,65808134,5186411,154088007,41887877,6631935,14551169,4278368,62253817,0,0,0
B00627,2023,181294166,91116651,78407261,74781378,109894,275701713,202348246,19630291,435466469,31629825,7536122,6763730,5347438,105263774,0,0,0
B00627,2024,197239775,105701998,89822658,85877863,162318,0,0,22298895,472341113,39660385,18789854,23203419,8637930,56312712,0,0,0
B00628,2022,158442175,90672243,62210867,59042024,8733143,131122449,111028288,1515142,56155377,14565710,22071591,37821718,7131673,71909929,0,0,0
B00628,2023,172971970,106537475,54819669,51360230,1086905,16319167,7821685,14622598,342221686,18725719,25640542,11226474,3022864,58506066,0,0,0
B00628,2024,192786556,114720187,75570410,71714679,5682374,85317144,52497572,23908882,192838826,23200838,19156989,54568704,14559485,78300718,0,0,0
B00629,2022,1409791569,936783044,433112802,404916971,0,0,0,0,553516192,161340622,265162023,236580390,40732935,424953719,0,0,0
B00629,2023,1616140023,1026406655,533626138,501303338,69162381,1295175672,614591329,0,482317552,319729198,161238114,179087833,50951926,377814334,0,0,0
B00629,2024,1540148119,992935226,502950669,472147707,0,0,0,0,2841914195,88906969,78408103,453852524,100765550,458483751,0,0,0
B00630,2022,215030493,130747343,69308184,65007575,6941641,102421189,74292137,11726586,510252045,26175275,37052348,45994159,5007734,49641603,0,0,0
B00630,2023,235645366,137604230,94299754,89586847,24102260,355619382,189074775,10696299,200839202,14370509,16351693,64027792,5451014,71966771,0,0,0
B00630,2024,245804545,153359306,88717523,83801433,7742019,114230447,52373344,7615355,535975976,44462857,44222906,19112416,10383337,105967502,0,0,0
B00631,2022,705681365,325471852,377936862,363823235,23081345,288156622,233408736,126342352,1651434927,118393394,40732354,130107367,15478614,255482545,0,1,0
B00631,2023,912253727,459951304,423508337,405263263,36190599,451817717,284578807,51748818,1512950538,207395890,42063911,47889581,40956832,586734588,0,0,0
B00631,2024,1183372593,551916948,561028504,537361053,54464145,679951870,414069866,124729640,1977495603,148110721,101629927,264922871,28617749,542587631,0,0,0
B00632,2022,287877697,147473917,119653606,113896053,1047670,12502028,6060470,1742447,459560657,28918607,30758929,28420284,9886979,95638112,0,0,0
B00632,2023,256012704,126919901,NULL,120689186,6877951,82075792,41678862,12638130,114160188,61087765,20836385,38156480,5878982,109032397,1,0,0
B00632,2024,284223062,139146809,NULL,134867144,31153095,371755305,149043512,25200428,604379249,17413397,15546879,67290729,4454587,177200780,1,0,0
B00633,2022,10787203515,5200931630,5172651681,4956907611,728417323,8013391887,3514010595,625769012,10404784435,1558215204,562079213,1994042691,627854068,3590967014,0,0,0
B00633,2023,8589328625,4427610354,3704599083,3532812511,333194327,3665504148,1566405556,0,12980893567,768906728,1185715243,2144673348,415954063,2981832872,0,0,0
B00633,2024,6246548874,3045792325,3067930123,2942999146,204223966,2246688300,1162592722,139211923,4515658149,1520933291,642082258,381147289,275865639,2293917899,0,0,0
B00634,2022,70537055,24232631,43928198,42517457,1006908,17053136,11196739,10743649,147357513,12773151,4013005,11615319,1764509,36512836,0,0,0
B00634,2023,65490218,22508147,NULL,38790049,2133336,36130469,28649616,3448758,90002412,3445204,2141692,6165637,4104906,50448905,1,0,0
B00634,2024,71425056,25740651,41114229,39685728,1817405,30779822,23016471,8324290,86120519,17651306,1329939,6086512,2032767,52617547,0,0,0
B00635,2022,521412974,234496925,257119551,246691292,11143714,204503740,84146353,22887785,1252351084,93149808,60104715,62422441,14761550,214856867,0,0,0
B00635,2023,498739809,241951272,243825782,233850986,28794726,528426067,461825927,9877366,782690430,111179578,41228397,17655757,36537042,247144981,0,0,0
B00635,2024,579289498,258291506,285573618,273987829,21301169,390908154,241375885,19592960,1445636707,109564229,74233052,45384002,29138262,257379374,0,0,1
B00636,2022,726401061,356712383,NULL,303919365,57789238,642816887,328335571,0,1667265354,130990960,94715131,79766819,57275627,364176025,1,0,0
B00636,2023,644319200,316428735,302021895,289135511,53338192,593305809,250483105,427161,602684450,111243794,55409194,117041506,21499803,210160949,0,0,0
B00636,2024,619747957,313787588,260170353,247775394,48126447,535333116,380915285,0,264012012,113520906,50794953,115543766,42442305,164323463,0,0,0
B00637,2022,166683454,89025122,66416360,63082691,7883237,141784838,112951077,37064528,278679903,32157434,6509518,5563551,12979291,62539366,0,0,0
B00637,2023,163159964,89478848,68605555,65342356,11487054,206601686,176074647,22929746,194597462,22239618,6002923,34027729,2763639,83109723,0,0,0
B00637,2024,178829989,96584968,80675139,77098540,5738552,103211371,47747774,17951087,408034161,25121930,7981572,21815679,9165581,71790678,0,0,0
B00638,2022,301804839,178282371,120917781,114881685,11468903,169523903,142258859,0,272312799,30683750,46236849,33463188,13093029,75572461,0,0,0
B00638,2023,285818640,169441035,115893949,110177577,4405821,65123225,35079679,15041337,572580813,56298220,19094434,28535664,17501569,121194338,0,0,0
B00638,2024,250806929,148599129,99086919,94070781,10001101,147828059,124935645,13460604,293426774,40721447,31327381,16330854,3159615,93284411,0,0,0
B00639,2022,429773094,249847356,162734782,154139321,16781116,323859480,215019282,3011026,364639187,36981642,52610590,35607870,33918885,210814606,0,0,0
B00639,2023,435470167,244364771,164371535,155662132,22108947,426681518,268907708,0,377361862,99399551,33269333,31379415,19613142,201387039,0,0,0
B00639,2024,353206085,221235923,125287363,118223242,18939570,365515580,268420729,0,623668714,63288006,19707271,99466773,18014460,113499030,0,0,0
B00640,2022,591913062,199832478,359960524,348122263,64081786,918912233,826554475,48118272,310225265,102230512,33807448,33112553,44958586,443714319,0,0,0
