borrower_id,loan_pricing_sensitivity,collateral_coverage_ratio,tlr,sdlr,ebit_coverage_ratio,ebitda_coverage_ratio,capex_adjusted_coverage_ratio,AR,AP,inventory_days,CCC,debt_to_equity,operating_cash_flow_coverage,profit_margin,liquidity_ratio,stdev_op_cash_flow,loan_status,credit_score
B00624,-5.045999999999999,NULL,1.72176667,1.26320000,0.18910000,0.19943333,0.26830000,12.88200000,17.72400000,27.41400000,22.57200000,0.36026667,0.61300000,0.36653333,0.04975000,49939983.69306335,Paid,782
B00625,NULL,1.5307,2.53920000,1.73246667,0.68010000,0.28133333,0.63390000,11.02500000,23.38800000,19.83900000,7.47600000,0.57600000,0.43723333,0.35936667,0.03390000,21280389.880948383,Paid,706
B00626,NULL,NULL,1.48716667,0.82946667,0.62886667,0.66023333,0.61126667,14.07900000,11.06700000,18.41700000,21.42900000,0.54513333,0.60100000,0.40176667,0.09880000,324087634.98635185,NULL,812
B00627,NULL,NULL,1.61333333,1.07303333,0.71736667,0.74976667,0.70220000,17.27700000,9.74700000,13.04700000,20.57700000,0.50623333,0.41900000,0.44026667,0.05460000,26712542.624176625,NULL,715
B00628,NULL,1.0588,1.17813333,0.87403333,0.42493333,0.44993333,0.40490000,9.61500000,19.53300000,29.94600000,20.02800000,0.94170000,1.68376667,0.34716667,0.39593333,10102260.26826335,Paid,646
B00629,NULL,NULL,0.80903333,0.38390000,0.24160000,0.25720000,0.69790000,11.09700000,15.57600000,26.52300000,22.04400000,0.89510000,0.29170000,0.30133333,0.00000000,40525587.60260637,Active,750
B00630,NULL,1.0135,2.17886667,1.22240000,0.47213333,0.50140000,0.46536667,10.90800000,20.71800000,28.25100000,18.44100000,0.72816667,0.53826667,0.34113333,0.07043333,28363914.083804876,Active,610
B00631,NULL,1.5418,1.01373333,0.67590000,0.41873333,0.43693333,0.41340000,15.60900000,12.02100000,29.51400000,33.10200000,0.27230000,0.99440000,0.47130000,0.24546667,179863930.14864558,Active,678
B00632,NULL,1.2609,1.18036667,0.50036667,0.23903333,0.03806667,0.23010000,12.01200000,14.53500000,29.30700000,26.78400000,0.45376667,3.15163333,0.44716667,0.12040000,43739387.51814383,Active,807
B00633,NULL,NULL,1.09030000,0.49370000,0.31020000,0.32383333,0.28643333,14.32500000,17.60100000,29.78700000,26.51100000,0.51670000,0.76086667,0.44730000,0.04670000,648923187.512712,Active,622
B00634,NULL,NULL,0.68940000,0.51776667,0.27416667,0.22083333,0.26543333,14.42400000,9.37500000,29.69100000,34.74000000,0.29150000,1.74896667,0.58356667,0.33196667,8739553.227429554,Active,600
B00635,NULL,0.9527,1.44383333,1.02220000,0.38736667,0.40386667,0.35260000,17.71800000,21.42300000,15.44700000,11.74200000,0.36960000,0.72556667,0.47166667,0.06023333,22193950.779887803,Active,777
B00636,NULL,1.6788,2.04570000,1.12460000,0.52760000,0.36893333,0.46836667,16.08600000,18.07500000,28.85100000,26.86200000,1.13256667,0.40923333,0.42230000,0.00023333,104692219.78100841,Active,770
B00637,NULL,NULL,2.14183333,1.61970000,0.50113333,0.52676667,0.45856667,14.09100000,6.68400000,20.06100000,27.46800000,0.60780000,0.51300000,0.40336667,0.18210000,10302484.65614661,Active,752
B00638,NULL,0.7959,1.15193333,0.91336667,0.43030000,0.45306667,0.42550000,13.83300000,17.48400000,13.98000000,10.32900000,0.41333333,0.97926667,0.38040000,0.10736667,23000119.053862013,Active,786
B00639,-5.062799999999999,0.6472,2.50110000,1.69990000,0.74893333,0.79156667,0.66293333,14.80500000,13.07400000,21.61500000,23.34600000,0.86833333,0.47780000,0.35030000,0.00310000,53671069.919363685,Paid,807
B00639,-5.0447,0.6472,2.50110000,1.69990000,0.74893333,0.79156667,0.66293333,14.80500000,13.07400000,21.61500000,23.34600000,0.86833333,0.47780000,0.35030000,0.00310000,53671069.919363685,Paid,807
B00639,-5.0317,0.6472,2.50110000,1.69990000,0.74893333,0.79156667,0.66293333,14.80500000,13.07400000,21.61500000,23.34600000,0.86833333,0.47780000,0.35030000,0.00310000,53671069.919363685,Paid,807
B00640,NULL,0.9759,1.96470000,1.54813333,0.43713333,0.45200000,0.40030000,15.78000000,20.47200000,31.73700000,27.04500000,1.40973333,0.59340000,0.57326667,0.04596667,105120704.9425679,Active,731
B00641,NULL,0.8752,2.51410000,1.82990000,0.62823333,0.66630000,0.53236667,14.86500000,17.49900000,17.53200000,14.89800000,0.99193333,0.50726667,0.33280000,0.08530000,29584984.646676216,Active,654
B00642,NULL,NULL,1.53883333,0.75326667,0.40653333,0.09616667,0.39096667,19.17300000,16.52700000,22.74600000,25.39200000,0.80326667,0.59336667,0.50520000,0.04583333,393469625.216218,Active,623
B00643,NULL,0.8927,1.45793333,1.18026667,0.31960000,0.24916667,0.30373333,17.75400000,15.97500000,23.17500000,24.95400000,0.33333333,0.95660000,0.40446667,0.09883333,87703893.2108753,Active,614
B00644,NULL,0.6686,1.54193333,1.15076667,0.23780000,0.25353333,0.22306667,14.08500000,19.51500000,20.04300000,14.61300000,0.38080000,1.11510000,0.30266667,0.10706667,36696778.89659615,Active,742
B00645,NULL,1.0417,1.21883333,0.77990000,0.36300000,0.38690000,0.53570000,10.15800000,13.61400000,36.96600000,33.51000000,0.83540000,0.69995000,0.34976667,0.08005000,98440214.67941947,Paid,691
B00646,NULL,1.1083,1.61180000,1.25713333,0.59976667,0.63483333,0.56583333,14.91600000,16.93200000,20.06100000,18.04500000,0.70043333,0.84560000,0.34263333,0.15033333,12362409.365500763,Paid,727
B00647,NULL,0.4116,3.19703333,2.11510000,0.21190000,0.22813333,0.28255000,13.94700000,17.20800000,23.29200000,20.03100000,1.51440000,0.18505000,0.28110000,0.03255000,9057150.947373921,Active,567
B00648,NULL,NULL,1.55553333,0.80913333,1.03966667,1.08953333,0.99363333,14.50200000,21.48900000,33.08700000,26.10000000,0.54456667,1.21356667,0.42173333,0.13620000,353242378.24419653,NULL,668
B00649,NULL,NULL,0.80016667,0.53036667,0.77926667,0.81050000,0.75093333,15.72600000,15.56100000,25.87800000,26.04300000,0.31826667,2.46870000,0.49830000,0.30726667,95767698.78224933,NULL,655
B00650,-5.0172,NULL,2.57393333,1.29143333,0.51063333,0.39903333,0.47183333,17.88600000,12.77700000,18.85200000,23.96100000,0.84876667,0.36890000,0.32803333,0.05883333,24255592.267614376,Paid,728
B00650,-5.0264999999999995,NULL,2.57393333,1.29143333,0.51063333,0.39903333,0.47183333,17.88600000,12.77700000,18.85200000,23.96100000,0.84876667,0.36890000,0.32803333,0.05883333,24255592.267614376,Paid,728
B00651,NULL,0.8904,0.61683333,0.28296667,0.17600000,0.18336667,0.24975000,15.28200000,13.16400000,18.61800000,20.73600000,0.73153333,0.97670000,0.46400000,0.37565000,74906745.25026707,Active,677
B00652,NULL,NULL,1.23406667,0.97233333,0.84450000,0.52263333,0.77806667,11.06100000,15.68700000,25.12500000,20.49900000,0.56893333,1.52940000,0.39523333,0.36350000,34831018.00518499,NULL,850
B00653,NULL,0.9847,1.04363333,0.59320000,0.63256667,0.65846667,0.58993333,16.74900000,21.20700000,15.06900000,10.61100000,0.64053333,10.30096667,0.48303333,0.05186667,397085881.1885852,Paid,574
B00654,-5.2526,0.3003,1.30046667,0.84246667,0.12946667,0.13826667,0.11940000,17.63400000,8.29500000,24.05700000,33.39600000,0.73383333,0.90680000,0.29620000,0.12070000,33107159.623511415,Paid,601
B00654,-5.2486999999999995,0.3003,1.30046667,0.84246667,0.12946667,0.13826667,0.11940000,17.63400000,8.29500000,24.05700000,33.39600000,0.73383333,0.90680000,0.29620000,0.12070000,33107159.623511415,Paid,601
B00654,-5.2349,0.3003,1.30046667,0.84246667,0.12946667,0.13826667,0.11940000,17.63400000,8.29500000,24.05700000,33.39600000,0.73383333,0.90680000,0.29620000,0.12070000,33107159.623511415,Paid,601
B00654,-5.2168,0.3003,1.30046667,0.84246667,0.12946667,0.13826667,0.11940000,17.63400000,8.29500000,24.05700000,33.39600000,0.73383333,0.90680000,0.29620000,0.12070000,33107159.623511415,Paid,601
B00655,NULL,NULL,0.70426667,0.30750000,0.84130000,0.87836667,0.83323333,14.22300000,17.31300000,21.17400000,18.08400000,0.31540000,2.16980000,0.45283333,0.24545000,123823715.70865378,NULL,809
B00656,NULL,NULL,0.64476667,0.52953333,0.07743333,0.08000000,0.11515000,10.04100000,17.61900000,20.16900000,12.59100000,1.14756667,1.02030000,0.61260000,0.14785000,19020695.71655152,Active,690
B00657,NULL,NULL,2.03933333,1.20876667,0.34073333,0.36063333,0.47510000,16.32300000,23.35200000,7.88700000,0.85800000,1.00556667,0.23990000,0.34980000,0.04835000,52251779.499656945,Active,808
B00658,NULL,1.3755,2.20863333,1.21900000,0.71020000,0.75246667,0.68896667,16.11300000,12.78900000,22.40700000,25.73100000,1.54770000,0.43670000,0.34040000,0.13083333,113417396.24108948,Paid,687
B00659,-4.9388,1.1254,1.74783333,1.08380000,0.67906667,0.72856667,0.61706667,13.98600000,19.86600000,19.35300000,13.47300000,0.47396667,0.77300000,0.27983333,0.15983333,17704590.11676538,Paid,626
B00659,-4.9611,1.1254,1.74783333,1.08380000,0.67906667,0.72856667,0.61706667,13.98600000,19.86600000,19.35300000,13.47300000,0.47396667,0.77300000,0.27983333,0.15983333,17704590.11676538,Paid,626
B00659,-4.9419,1.1254,1.74783333,1.08380000,0.67906667,0.72856667,0.61706667,13.98600000,19.86600000,19.35300000,13.47300000,0.47396667,0.77300000,0.27983333,0.15983333,17704590.11676538,Paid,626
B00659,-4.9521,1.1254,1.74783333,1.08380000,0.67906667,0.72856667,0.61706667,13.98600000,19.86600000,19.35300000,13.47300000,0.47396667,0.77300000,0.27983333,0.15983333,17704590.11676538,Paid,626
B00659,-4.9255,1.1254,1.74783333,1.08380000,0.67906667,0.72856667,0.61706667,13.98600000,19.86600000,19.35300000,13.47300000,0.47396667,0.77300000,0.27983333,0.15983333,17704590.11676538,Paid,626
B00659,-4.9586,1.1254,1.74783333,1.08380000,0.67906667,0.72856667,0.61706667,13.98600000,19.86600000,19.35300000,13.47300000,0.47396667,0.77300000,0.27983333,0.15983333,17704590.11676538,Paid,626
B00660,NULL,0.2069,0.35183333,0.26570000,0.05246667,0.05560000,0.13890000,8.27400000,22.06800000,24.75900000,10.96500000,0.05743333,0.63600000,0.33830000,0.00000000,9816960.772492625,Active,631
B00661,NULL,1.0538,2.18946667,1.68763333,0.63266667,0.67306667,0.61090000,15.81300000,11.09100000,37.63200000,42.35400000,0.49980000,0.52070000,0.32370000,0.05316667,122571129.66139439,Active,727
B00662,NULL,NULL,1.70066667,1.39270000,0.57013333,0.59416667,0.52993333,14.28300000,11.70900000,30.98700000,33.56100000,0.38746667,1.45326667,0.47673333,0.05746667,50361892.4678926,"Past due",695
B00663,NULL,NULL,2.54036667,1.92220000,0.79843333,0.84630000,0.74736667,19.28400000,20.70600000,24.66600000,23.24400000,0.95990000,0.63190000,0.33690000,0.07563333,149076269.5778886,NULL,652
B00664,NULL,NULL,0.74590000,0.43753333,1.04796667,1.08446667,1.03743333,13.88400000,23.40300000,22.09800000,12.57900000,0.45726667,1.84476667,0.58726667,0.37260000,20895923.561128598,NULL,623
B00665,NULL,NULL,0.72073333,0.44246667,0.23106667,0.23886667,0.21490000,12.20700000,21.08400000,39.46200000,30.58500000,0.24553333,2.39720000,0.59296667,0.06633333,275807460.0746152,Active,773
B00666,NULL,NULL,1.18360000,0.83393333,1.04976667,0.46990000,0.88763333,18.53700000,12.81300000,25.30200000,31.02600000,0.48503333,0.84186667,0.38240000,0.06243333,9094920.052973822,NULL,698
B00667,NULL,0.5221,0.82603333,0.50446667,0.40030000,0.41420000,0.37426667,18.61200000,8.40600000,25.65600000,35.86200000,0.37233333,2.33353333,0.57206667,0.12083333,116768851.1630889,Active,688
B00668,NULL,0.9121,1.73433333,0.94370000,0.41440000,0.43213333,0.40666667,9.13200000,20.90100000,21.87300000,10.10400000,1.07423333,0.69906667,0.45666667,0.05713333,41898865.00643313,Paid,675
B00669,NULL,0.9845,1.18680000,0.66853333,0.37923333,0.39573333,0.36426667,10.08300000,10.48200000,26.25000000,25.85100000,0.33170000,1.15536667,0.47390000,0.06360000,300261518.97400254,Active,795
B00670,NULL,0.4601,0.76756667,0.52103333,0.27186667,0.28373333,0.24523333,15.50100000,16.41000000,31.25700000,30.34800000,0.23733333,1.25840000,0.46153333,0.08220000,426865270.8478907,Active,850
B00671,NULL,NULL,1.85413333,0.95123333,0.78060000,0.82240000,0.74236667,19.54200000,14.26500000,15.45000000,20.72700000,0.61413333,0.51400000,0.37920000,0.10130000,3736556.561708833,Active,619
B00672,NULL,1.2019,1.90200000,1.46746667,0.47960000,0.50890000,0.41743333,14.49000000,17.57400000,26.68500000,23.60100000,0.55436667,0.88176667,0.32270000,0.15876667,44695799.22272175,Paid,620
B00673,NULL,NULL,1.13243333,0.80716667,0.34276667,0.29900000,0.32810000,15.71700000,22.43400000,34.14900000,27.43200000,0.34093333,0.94376667,0.28270000,0.25310000,19855379.525189415,Active,739
B00674,NULL,1.5178,0.98423333,0.78846667,0.44323333,0.46126667,0.40456667,12.46200000,11.18100000,31.68000000,32.96100000,0.60230000,1.47213333,0.49583333,0.10063333,25082811.209879305,Active,599
B00675,NULL,NULL,1.02360000,0.59450000,0.14860000,0.11460000,0.13656667,12.89700000,13.08600000,27.16200000,26.97300000,0.57883333,1.30633333,0.51090000,0.15840000,28554512.333367575,Active,598
B00676,NULL,0.5071,1.57773333,1.16556667,0.36263333,0.38456667,0.46110000,13.18800000,10.35000000,26.76000000,29.59800000,1.02826667,0.50900000,0.34736667,0.01375000,35420789.85888768,Active,737
B00677,NULL,1.8241,1.27976667,0.63013333,0.51896667,0.54136667,0.47876667,14.58600000,15.04200000,16.98000000,16.52400000,0.63340000,0.79730000,0.45266667,0.06980000,18552723.75575989,Active,765
B00678,NULL,1.6886,1.70876667,0.99813333,0.52990000,0.55406667,0.47493333,12.36000000,11.85000000,18.99900000,19.50900000,1.10336667,1.00716667,0.42580000,0.12666667,15188420.454069095,Active,726
B00679,NULL,1.8089,1.87163333,1.13220000,0.31056667,0.32590000,0.29003333,12.37200000,14.95200000,13.12500000,10.54500000,0.50443333,0.61720000,0.41903333,0.08060000,26010033.329468578,Active,710
B00680,-4.9216,NULL,1.17846667,0.80840000,0.23553333,0.25203333,0.20133333,8.47500000,14.83800000,25.50600000,19.14300000,0.22043333,4.12363333,0.30073333,0.40640000,19873823.438599136,Active,805
B00681,NULL,0.8886,1.19566667,0.70476667,0.39420000,0.41120000,0.56280000,21.44400000,20.45100000,38.96400000,39.95700000,0.80916667,0.61120000,0.44146667,0.12495000,149737362.71944606,Active,585
B00682,NULL,0.6079,2.05623333,1.27043333,0.82983333,0.56446667,0.74573333,10.23300000,19.35900000,33.87300000,24.74700000,0.81920000,0.60863333,0.42243333,0.05280000,67725522.68918361,Default,622
B00683,NULL,1.6056,1.51776667,1.23380000,0.48446667,0.50773333,0.43490000,11.94000000,18.90600000,30.34200000,23.37600000,0.66640000,1.02226667,0.41480000,0.16073333,42547386.84406211,Active,696
B00684,NULL,1.4537,2.17396667,1.24540000,0.25143333,0.27013333,0.23660000,17.81400000,15.85200000,23.76300000,25.72500000,1.04643333,0.90710000,0.27583333,0.23723333,5469170.919964134,Active,703
B00685,NULL,0.8017,1.53450000,0.95593333,0.12573333,0.12986667,0.12113333,15.33000000,19.78800000,19.77600000,15.31800000,0.87083333,0.59590000,0.60150000,0.02756667,76643622.1334629,Active,704
B00686,NULL,NULL,1.09583333,0.83240000,0.84723333,0.87923333,0.79523333,8.96700000,11.55000000,33.42000000,30.83700000,0.37096667,0.87190000,0.52736667,0.05746667,75728939.9950034,NULL,468
B00687,NULL,1.5164,1.00376667,0.67820000,0.14193333,0.14946667,0.13140000,15.12600000,16.95900000,43.40700000,41.57400000,0.33043333,1.10156667,0.38123333,0.37533333,21398535.67072603,Active,732
B00688,NULL,0.9085,1.07340000,0.59080000,0.78320000,0.81896667,0.72863333,14.91600000,17.18100000,30.10800000,27.84300000,1.02460000,2.09806667,0.43496667,0.10503333,120696298.5192006,Paid,631
B00689,NULL,1.8015,1.48176667,0.97386667,0.39230000,0.41126667,0.38716667,13.38600000,21.93000000,21.79800000,13.25400000,0.75916667,0.92866667,0.43143333,0.16070000,46802070.89459079,Paid,724
B00690,NULL,0.7184,1.40890000,0.70496667,0.28020000,0.28996667,0.26246667,14.91300000,17.32200000,25.69200000,23.28300000,1.42610000,0.89280000,0.58720000,0.01596667,12726664.898824913,Active,727
B00691,NULL,NULL,1.22213333,0.69090000,1.20823333,1.26330000,1.13013333,12.76200000,20.18400000,28.89900000,21.47700000,0.40256667,0.93963333,0.44756667,0.01096667,68661452.48547685,NULL,746
B00692,-5.0642,1.5004,0.79630000,0.46836667,0.14986667,0.15823333,0.21130000,13.29000000,17.28900000,23.45100000,19.45200000,0.25483333,0.83955000,0.35786667,0.15750000,18579992.735930793,Active,735
B00693,NULL,0.9322,2.65450000,1.45026667,0.48020000,0.50843333,0.46686667,14.52900000,14.51700000,22.11600000,22.12800000,0.64650000,0.44503333,0.34053333,0.05386667,178135474.1079106,Active,716
B00694,NULL,1.4027,1.55073333,0.84793333,0.39283333,0.40796667,0.37876667,13.25700000,20.61300000,36.68400000,29.32800000,0.90196667,0.66066667,0.52433333,0.06300000,99371547.78160083,Active,741
B00695,NULL,1.0285,1.40406667,0.94290000,0.46353333,0.48626667,0.64400000,8.46900000,19.65900000,30.73800000,19.54800000,0.33520000,0.62385000,0.42653333,0.05740000,30184125.934019182,Active,672
B00696,NULL,0.1389,2.28690000,1.39230000,0.38183333,0.40193333,0.37020000,11.11800000,19.10400000,28.10100000,20.11500000,1.19200000,0.74886667,0.37310000,0.01636667,69698615.42260863,Paid,615
B00697,NULL,NULL,1.15833333,0.74780000,0.51773333,0.54246667,0.46436667,12.66600000,15.08400000,28.32900000,25.91100000,0.31236667,0.79480000,0.41803333,0.10620000,21202410.44429605,NULL,775
B00698,-4.9114,1.1401,2.44593333,1.34456667,0.45013333,0.34296667,0.40870000,7.19100000,16.80300000,34.24200000,24.63000000,0.42706667,0.42516667,0.30456667,0.09083333,41085004.34748904,Active,707
B00699,NULL,1.4030,1.33416667,0.76146667,0.67243333,0.70080000,0.65263333,11.74800000,18.72000000,31.12200000,24.15000000,0.41586667,0.78646667,0.47953333,0.02940000,19920152.37290571,Paid,672
B00700,NULL,NULL,0.84526667,0.58076667,0.74126667,0.78390000,0.65063333,10.82400000,17.01300000,13.37100000,7.18200000,0.18266667,0.88345000,0.34753333,0.09175000,16656977.664335184,NULL,716
B00701,NULL,0.0023,0.81876667,0.48220000,0.28403333,0.29606667,0.27043333,13.77300000,17.46600000,36.35400000,32.66100000,0.20973333,1.26386667,0.48730000,0.19496667,104809678.73086911,Active,609
B00702,NULL,1.3518,1.32173333,0.83700000,0.31536667,0.33516667,0.29720000,10.53000000,13.83300000,30.28500000,26.98200000,0.30903333,1.04270000,0.33683333,0.32000000,60542206.60528775,Paid,670
B00703,NULL,1.0884,1.12373333,0.62506667,0.40973333,0.42433333,0.37263333,12.94200000,18.82500000,24.54300000,18.66000000,0.33146667,1.14740000,0.57840000,0.11976667,183259280.6595764,Active,725
B00704,NULL,NULL,1.11350000,0.80126667,1.02776667,1.06083333,1.00060000,11.15400000,9.97200000,31.94100000,33.12300000,0.45460000,0.73685000,0.62173333,0.03270000,75310394.92350607,NULL,741
B00705,NULL,1.0376,2.10036667,1.53286667,0.86016667,0.90573333,0.77866667,13.45800000,15.69900000,18.56100000,16.32000000,0.59630000,0.60066667,0.37833333,0.03506667,2926893.040932199,Active,728
B00706,NULL,0.9364,1.21936667,0.63206667,0.36080000,0.38380000,0.44925000,12.16200000,11.04900000,17.43600000,18.54900000,0.25616667,0.53510000,0.29746667,0.06985000,54050080.73992315,"Past due",673
B00707,NULL,0.3413,1.11963333,0.66610000,0.38130000,0.32476667,0.34296667,15.21300000,14.80500000,17.51400000,17.92200000,0.45680000,2.33250000,0.51080000,0.06530000,13920218.842325253,Active,650
B00708,NULL,1.5543,0.84493333,0.57173333,0.22563333,0.23703333,0.20213333,15.55200000,13.06500000,22.75200000,25.23900000,0.16963333,1.47623333,0.40296667,0.30873333,61131127.634918734,Active,670
B00709,NULL,NULL,1.16036667,0.86073333,0.45980000,0.48786667,0.43443333,16.14900000,18.00900000,30.94500000,29.08500000,0.23673333,1.88980000,0.32893333,0.23486667,19183514.6485647,NULL,781
B00710,NULL,NULL,1.02176667,0.59996667,0.46936667,0.40736667,0.45826667,8.97300000,16.70100000,16.61400000,8.88600000,0.36166667,1.47000000,0.59260000,0.14550000,8617556.063439738,Active,804
B00711,NULL,1.0771,0.81886667,0.41833333,0.30293333,0.31540000,0.44635000,13.14900000,17.01300000,18.22200000,14.35800000,0.55733333,1.04905000,0.46890000,0.23355000,18575684.219037272,Paid,677
B00712,NULL,NULL,0.96093333,0.53230000,0.36170000,0.38396667,0.48165000,11.62500000,11.81700000,25.02000000,24.82800000,0.31150000,2.33330000,0.34640000,0.11406667,140934516.0186914,NULL,769
