borrower_id,loan_pricing_sensitivity,collateral_coverage_ratio,tlr,sdlr,ebit_coverage_ratio,ebitda_coverage_ratio,capex_adjusted_coverage_ratio,AR,AP,inventory_days,CCC,debt_to_equity,operating_cash_flow_coverage,profit_margin,liquidity_ratio,stdev_op_cash_flow,loan_status,credit_score
B00643,NULL,0.8927,1.45793333,1.18026667,3.19610000,2.49163333,3.03736667,17.75400000,15.97500000,23.17500000,24.95400000,0.33333333,0.95660000,0.40446667,0.09883333,87703893.2108753,Active,614
B00644,NULL,0.6686,1.54193333,1.15076667,2.37806667,2.53550000,2.23083333,14.08500000,19.51500000,20.04300000,14.61300000,0.38080000,1.11510000,0.30266667,0.10706667,36696778.89659615,Active,742
B00645,NULL,1.0417,1.21883333,0.77990000,3.62986667,3.86903333,5.35700000,10.15800000,13.61400000,36.96600000,33.51000000,0.83540000,0.69995000,0.34976667,0.08005000,98440214.67941947,Paid,691
B00646,NULL,1.1083,1.61180000,1.25713333,5.99766667,6.34840000,5.65800000,14.91600000,16.93200000,20.06100000,18.04500000,0.70043333,0.84560000,0.34263333,0.15033333,12362409.365500763,Paid,727
B00647,NULL,0.4116,3.19703333,2.11510000,2.11883333,2.28140000,2.82545000,13.94700000,17.20800000,23.29200000,20.03100000,1.51440000,0.18505000,0.28110000,0.03255000,9057150.947373921,Active,567
B00648,NULL,NULL,1.55553333,0.80913333,10.39663333,10.89516667,9.93613333,14.50200000,21.48900000,33.08700000,26.10000000,0.54456667,1.21356667,0.42173333,0.13620000,353242378.24419653,NULL,668
B00649,NULL,NULL,0.80016667,0.53036667,7.79270000,8.10516667,7.50966667,15.72600000,15.56100000,25.87800000,26.04300000,0.31826667,2.46870000,0.49830000,0.30726667,95767698.78224933,NULL,655
B00650,-5.0172,NULL,2.57393333,1.29143333,5.10620000,3.99036667,4.71843333,17.88600000,12.77700000,18.85200000,23.96100000,0.84876667,0.36890000,0.32803333,0.05883333,24255592.267614376,Paid,728
B00650,-5.0264999999999995,NULL,2.57393333,1.29143333,5.10620000,3.99036667,4.71843333,17.88600000,12.77700000,18.85200000,23.96100000,0.84876667,0.36890000,0.32803333,0.05883333,24255592.267614376,Paid,728
B00651,NULL,0.8904,0.61683333,0.28296667,1.75990000,1.83336667,2.49745000,15.28200000,13.16400000,18.61800000,20.73600000,0.73153333,0.97670000,0.46400000,0.37565000,74906745.25026707,Active,677
B00652,NULL,NULL,1.23406667,0.97233333,8.44493333,5.22626667,7.78080000,11.06100000,15.68700000,25.12500000,20.49900000,0.56893333,1.52940000,0.39523333,0.36350000,34831018.00518499,NULL,850
B00653,NULL,0.9847,1.04363333,0.59320000,6.32583333,6.58450000,5.89940000,16.74900000,21.20700000,15.06900000,10.61100000,0.64053333,10.30096667,0.48303333,0.05186667,397085881.1885852,Paid,574
B00654,-5.2526,0.3003,1.30046667,0.84246667,1.29473333,1.38256667,1.19376667,17.63400000,8.29500000,24.05700000,33.39600000,0.73383333,0.90680000,0.29620000,0.12070000,33107159.623511415,Paid,601
B00654,-5.2486999999999995,0.3003,1.30046667,0.84246667,1.29473333,1.38256667,1.19376667,17.63400000,8.29500000,24.05700000,33.39600000,0.73383333,0.90680000,0.29620000,0.12070000,33107159.623511415,Paid,601
B00654,-5.2349,0.3003,1.30046667,0.84246667,1.29473333,1.38256667,1.19376667,17.63400000,8.29500000,24.05700000,33.39600000,0.73383333,0.90680000,0.29620000,0.12070000,33107159.623511415,Paid,601
B00654,-5.2168,0.3003,1.30046667,0.84246667,1.29473333,1.38256667,1.19376667,17.63400000,8.29500000,24.05700000,33.39600000,0.73383333,0.90680000,0.29620000,0.12070000,33107159.623511415,Paid,601
B00655,NULL,NULL,0.70426667,0.30750000,8.41330000,8.78360000,8.33230000,14.22300000,17.31300000,21.17400000,18.08400000,0.31540000,2.16980000,0.45283333,0.24545000,123823715.70865378,NULL,809
B00656,NULL,NULL,0.64476667,0.52953333,0.77423333,0.79980000,1.15170000,10.04100000,17.61900000,20.16900000,12.59100000,1.14756667,1.02030000,0.61260000,0.14785000,19020695.71655152,Active,690
B00657,NULL,NULL,2.03933333,1.20876667,3.40736667,3.60643333,4.75065000,16.32300000,23.35200000,7.88700000,0.85800000,1.00556667,0.23990000,0.34980000,0.04835000,52251779.499656945,Active,808
B00658,NULL,1.3755,2.20863333,1.21900000,7.10196667,7.52490000,6.88980000,16.11300000,12.78900000,22.40700000,25.73100000,1.54770000,0.43670000,0.34040000,0.13083333,113417396.24108948,Paid,687
B00659,-4.9388,1.1254,1.74783333,1.08380000,6.79056667,7.28553333,6.17056667,13.98600000,19.86600000,19.35300000,13.47300000,0.47396667,0.77300000,0.27983333,0.15983333,17704590.11676538,Paid,626
B00659,-4.9611,1.1254,1.74783333,1.08380000,6.79056667,7.28553333,6.17056667,13.98600000,19.86600000,19.35300000,13.47300000,0.47396667,0.77300000,0.27983333,0.15983333,17704590.11676538,Paid,626
B00659,-4.9419,1.1254,1.74783333,1.08380000,6.79056667,7.28553333,6.17056667,13.98600000,19.86600000,19.35300000,13.47300000,0.47396667,0.77300000,0.27983333,0.15983333,17704590.11676538,Paid,626
B00659,-4.9521,1.1254,1.74783333,1.08380000,6.79056667,7.28553333,6.17056667,13.98600000,19.86600000,19.35300000,13.47300000,0.47396667,0.77300000,0.27983333,0.15983333,17704590.11676538,Paid,626
B00659,-4.9255,1.1254,1.74783333,1.08380000,6.79056667,7.28553333,6.17056667,13.98600000,19.86600000,19.35300000,13.47300000,0.47396667,0.77300000,0.27983333,0.15983333,17704590.11676538,Paid,626
B00659,-4.9586,1.1254,1.74783333,1.08380000,6.79056667,7.28553333,6.17056667,13.98600000,19.86600000,19.35300000,13.47300000,0.47396667,0.77300000,0.27983333,0.15983333,17704590.11676538,Paid,626
B00660,NULL,0.2069,0.35183333,0.26570000,0.52470000,0.55610000,1.38860000,8.27400000,22.06800000,24.75900000,10.96500000,0.05743333,0.63600000,0.33830000,0.00000000,9816960.772492625,Active,631
B00661,NULL,1.0538,2.18946667,1.68763333,6.32673333,6.73073333,6.10906667,15.81300000,11.09100000,37.63200000,42.35400000,0.49980000,0.52070000,0.32370000,0.05316667,122571129.66139439,Active,727
B00662,NULL,NULL,1.70066667,1.39270000,5.70120000,5.94166667,5.29923333,14.28300000,11.70900000,30.98700000,33.56100000,0.38746667,1.45326667,0.47673333,0.05746667,50361892.4678926,"Past due",695
B00663,NULL,NULL,2.54036667,1.92220000,7.98440000,8.46303333,7.47386667,19.28400000,20.70600000,24.66600000,23.24400000,0.95990000,0.63190000,0.33690000,0.07563333,149076269.5778886,NULL,652
B00664,NULL,NULL,0.74590000,0.43753333,10.47956667,10.84463333,10.37460000,13.88400000,23.40300000,22.09800000,12.57900000,0.45726667,1.84476667,0.58726667,0.37260000,20895923.561128598,NULL,623
B00665,NULL,NULL,0.72073333,0.44246667,2.31070000,2.38883333,2.14910000,12.20700000,21.08400000,39.46200000,30.58500000,0.24553333,2.39720000,0.59296667,0.06633333,275807460.0746152,Active,773
B00666,NULL,NULL,1.18360000,0.83393333,10.49756667,4.69916667,8.87630000,18.53700000,12.81300000,25.30200000,31.02600000,0.48503333,0.84186667,0.38240000,0.06243333,9094920.052973822,NULL,698
B00667,NULL,0.5221,0.82603333,0.50446667,4.00270000,4.14200000,3.74260000,18.61200000,8.40600000,25.65600000,35.86200000,0.37233333,2.33353333,0.57206667,0.12083333,116768851.1630889,Active,688
B00668,NULL,0.9121,1.73433333,0.94370000,4.14363333,4.32130000,4.06663333,9.13200000,20.90100000,21.87300000,10.10400000,1.07423333,0.69906667,0.45666667,0.05713333,41898865.00643313,Paid,675
B00669,NULL,0.9845,1.18680000,0.66853333,3.79223333,3.95743333,3.64253333,10.08300000,10.48200000,26.25000000,25.85100000,0.33170000,1.15536667,0.47390000,0.06360000,300261518.97400254,Active,795
B00670,NULL,0.4601,0.76756667,0.52103333,2.71893333,2.83750000,2.45203333,15.50100000,16.41000000,31.25700000,30.34800000,0.23733333,1.25840000,0.46153333,0.08220000,426865270.8478907,Active,850
B00671,NULL,NULL,1.85413333,0.95123333,7.80576667,8.22370000,7.42336667,19.54200000,14.26500000,15.45000000,20.72700000,0.61413333,0.51400000,0.37920000,0.10130000,3736556.561708833,Active,619
B00672,NULL,1.2019,1.90200000,1.46746667,4.79596667,5.08906667,4.17446667,14.49000000,17.57400000,26.68500000,23.60100000,0.55436667,0.88176667,0.32270000,0.15876667,44695799.22272175,Paid,620
B00673,NULL,NULL,1.13243333,0.80716667,3.42793333,2.98980000,3.28120000,15.71700000,22.43400000,34.14900000,27.43200000,0.34093333,0.94376667,0.28270000,0.25310000,19855379.525189415,Active,739
B00674,NULL,1.5178,0.98423333,0.78846667,4.43253333,4.61283333,4.04556667,12.46200000,11.18100000,31.68000000,32.96100000,0.60230000,1.47213333,0.49583333,0.10063333,25082811.209879305,Active,599
B00675,NULL,NULL,1.02360000,0.59450000,1.48603333,1.14586667,1.36570000,12.89700000,13.08600000,27.16200000,26.97300000,0.57883333,1.30633333,0.51090000,0.15840000,28554512.333367575,Active,598
B00676,NULL,0.5071,1.57773333,1.16556667,3.62640000,3.84543333,4.61115000,13.18800000,10.35000000,26.76000000,29.59800000,1.02826667,0.50900000,0.34736667,0.01375000,35420789.85888768,Active,737
B00677,NULL,1.8241,1.27976667,0.63013333,5.18983333,5.41330000,4.78750000,14.58600000,15.04200000,16.98000000,16.52400000,0.63340000,0.79730000,0.45266667,0.06980000,18552723.75575989,Active,765
B00678,NULL,1.6886,1.70876667,0.99813333,5.29893333,5.54083333,4.74940000,12.36000000,11.85000000,18.99900000,19.50900000,1.10336667,1.00716667,0.42580000,0.12666667,15188420.454069095,Active,726
B00679,NULL,1.8089,1.87163333,1.13220000,3.10600000,3.25893333,2.90030000,12.37200000,14.95200000,13.12500000,10.54500000,0.50443333,0.61720000,0.41903333,0.08060000,26010033.329468578,Active,710
B00680,-4.9216,NULL,1.17846667,0.80840000,2.35526667,2.52066667,2.01366667,8.47500000,14.83800000,25.50600000,19.14300000,0.22043333,4.12363333,0.30073333,0.40640000,19873823.438599136,Active,805
B00681,NULL,0.8886,1.19566667,0.70476667,3.94216667,4.11183333,5.62775000,21.44400000,20.45100000,38.96400000,39.95700000,0.80916667,0.61120000,0.44146667,0.12495000,149737362.71944606,Active,585
B00682,NULL,0.6079,2.05623333,1.27043333,8.29843333,5.64470000,7.45706667,10.23300000,19.35900000,33.87300000,24.74700000,0.81920000,0.60863333,0.42243333,0.05280000,67725522.68918361,Default,622
B00683,NULL,1.6056,1.51776667,1.23380000,4.84490000,5.07736667,4.34893333,11.94000000,18.90600000,30.34200000,23.37600000,0.66640000,1.02226667,0.41480000,0.16073333,42547386.84406211,Active,696
B00684,NULL,1.4537,2.17396667,1.24540000,2.51426667,2.70123333,2.36623333,17.81400000,15.85200000,23.76300000,25.72500000,1.04643333,0.90710000,0.27583333,0.23723333,5469170.919964134,Active,703
B00685,NULL,0.8017,1.53450000,0.95593333,1.25700000,1.29876667,1.21120000,15.33000000,19.78800000,19.77600000,15.31800000,0.87083333,0.59590000,0.60150000,0.02756667,76643622.1334629,Active,704
B00686,NULL,NULL,1.09583333,0.83240000,8.47233333,8.79280000,7.95236667,8.96700000,11.55000000,33.42000000,30.83700000,0.37096667,0.87190000,0.52736667,0.05746667,75728939.9950034,NULL,468
B00687,NULL,1.5164,1.00376667,0.67820000,1.41923333,1.49480000,1.31406667,15.12600000,16.95900000,43.40700000,41.57400000,0.33043333,1.10156667,0.38123333,0.37533333,21398535.67072603,Active,732
B00688,NULL,0.9085,1.07340000,0.59080000,7.83210000,8.18956667,7.28656667,14.91600000,17.18100000,30.10800000,27.84300000,1.02460000,2.09806667,0.43496667,0.10503333,120696298.5192006,Paid,631
B00689,NULL,1.8015,1.48176667,0.97386667,3.92330000,4.11263333,3.87146667,13.38600000,21.93000000,21.79800000,13.25400000,0.75916667,0.92866667,0.43143333,0.16070000,46802070.89459079,Paid,724
B00690,NULL,0.7184,1.40890000,0.70496667,2.80190000,2.89970000,2.62436667,14.91300000,17.32200000,25.69200000,23.28300000,1.42610000,0.89280000,0.58720000,0.01596667,12726664.898824913,Active,727
B00691,NULL,NULL,1.22213333,0.69090000,12.08246667,12.63313333,11.30100000,12.76200000,20.18400000,28.89900000,21.47700000,0.40256667,0.93963333,0.44756667,0.01096667,68661452.48547685,NULL,746
B00692,-5.0642,1.5004,0.79630000,0.46836667,1.49863333,1.58210000,2.11295000,13.29000000,17.28900000,23.45100000,19.45200000,0.25483333,0.83955000,0.35786667,0.15750000,18579992.735930793,Active,735
B00693,NULL,0.9322,2.65450000,1.45026667,4.80203333,5.08460000,4.66870000,14.52900000,14.51700000,22.11600000,22.12800000,0.64650000,0.44503333,0.34053333,0.05386667,178135474.1079106,Active,716
B00694,NULL,1.4027,1.55073333,0.84793333,3.92843333,4.07953333,3.78770000,13.25700000,20.61300000,36.68400000,29.32800000,0.90196667,0.66066667,0.52433333,0.06300000,99371547.78160083,Active,741
B00695,NULL,1.0285,1.40406667,0.94290000,4.63540000,4.86296667,6.44025000,8.46900000,19.65900000,30.73800000,19.54800000,0.33520000,0.62385000,0.42653333,0.05740000,30184125.934019182,Active,672
B00696,NULL,0.1389,2.28690000,1.39230000,3.81843333,4.01966667,3.70180000,11.11800000,19.10400000,28.10100000,20.11500000,1.19200000,0.74886667,0.37310000,0.01636667,69698615.42260863,Paid,615
B00697,NULL,NULL,1.15833333,0.74780000,5.17746667,5.42480000,4.64383333,12.66600000,15.08400000,28.32900000,25.91100000,0.31236667,0.79480000,0.41803333,0.10620000,21202410.44429605,NULL,775
B00698,-4.9114,1.1401,2.44593333,1.34456667,4.50120000,3.42993333,4.08663333,7.19100000,16.80300000,34.24200000,24.63000000,0.42706667,0.42516667,0.30456667,0.09083333,41085004.34748904,Active,707
B00699,NULL,1.4030,1.33416667,0.76146667,6.72436667,7.00836667,6.52663333,11.74800000,18.72000000,31.12200000,24.15000000,0.41586667,0.78646667,0.47953333,0.02940000,19920152.37290571,Paid,672
B00700,NULL,NULL,0.84526667,0.58076667,7.41263333,7.83930000,6.50646667,10.82400000,17.01300000,13.37100000,7.18200000,0.18266667,0.88345000,0.34753333,0.09175000,16656977.664335184,NULL,716
B00701,NULL,0.0023,0.81876667,0.48220000,2.84043333,2.96070000,2.70393333,13.77300000,17.46600000,36.35400000,32.66100000,0.20973333,1.26386667,0.48730000,0.19496667,104809678.73086911,Active,609
B00702,NULL,1.3518,1.32173333,0.83700000,3.15366667,3.35160000,2.97166667,10.53000000,13.83300000,30.28500000,26.98200000,0.30903333,1.04270000,0.33683333,0.32000000,60542206.60528775,Paid,670
B00703,NULL,1.0884,1.12373333,0.62506667,4.09723333,4.24330000,3.72633333,12.94200000,18.82500000,24.54300000,18.66000000,0.33146667,1.14740000,0.57840000,0.11976667,183259280.6595764,Active,725
B00704,NULL,NULL,1.11350000,0.80126667,10.27753333,10.60826667,10.00626667,11.15400000,9.97200000,31.94100000,33.12300000,0.45460000,0.73685000,0.62173333,0.03270000,75310394.92350607,NULL,741
B00705,NULL,1.0376,2.10036667,1.53286667,8.60153333,9.05733333,7.78653333,13.45800000,15.69900000,18.56100000,16.32000000,0.59630000,0.60066667,0.37833333,0.03506667,2926893.040932199,Active,728
B00706,NULL,0.9364,1.21936667,0.63206667,3.60790000,3.83806667,4.49290000,12.16200000,11.04900000,17.43600000,18.54900000,0.25616667,0.53510000,0.29746667,0.06985000,54050080.73992315,"Past due",673
B00707,NULL,0.3413,1.11963333,0.66610000,3.81326667,3.24756667,3.42973333,15.21300000,14.80500000,17.51400000,17.92200000,0.45680000,2.33250000,0.51080000,0.06530000,13920218.842325253,Active,650
B00708,NULL,1.5543,0.84493333,0.57173333,2.25620000,2.37020000,2.02146667,15.55200000,13.06500000,22.75200000,25.23900000,0.16963333,1.47623333,0.40296667,0.30873333,61131127.634918734,Active,670
B00709,NULL,NULL,1.16036667,0.86073333,4.59780000,4.87870000,4.34426667,16.14900000,18.00900000,30.94500000,29.08500000,0.23673333,1.88980000,0.32893333,0.23486667,19183514.6485647,NULL,781
B00710,NULL,NULL,1.02176667,0.59996667,4.69376667,4.07343333,4.58286667,8.97300000,16.70100000,16.61400000,8.88600000,0.36166667,1.47000000,0.59260000,0.14550000,8617556.063439738,Active,804
B00711,NULL,1.0771,0.81886667,0.41833333,3.02936667,3.15406667,4.46390000,13.14900000,17.01300000,18.22200000,14.35800000,0.55733333,1.04905000,0.46890000,0.23355000,18575684.219037272,Paid,677
B00712,NULL,NULL,0.96093333,0.53230000,3.61720000,3.83966667,4.81645000,11.62500000,11.81700000,25.02000000,24.82800000,0.31150000,2.33330000,0.34640000,0.11406667,140934516.0186914,NULL,769
B00713,-5.2612,NULL,2.29776667,1.33560000,3.81103333,0.88323333,3.54840000,8.72100000,21.95700000,22.98000000,9.74400000,0.59393333,0.59190000,0.30220000,0.13863333,10645349.931060338,Active,667
B00714,NULL,NULL,1.42140000,0.74460000,7.29663333,7.62016667,6.92593333,14.33100000,14.74800000,21.59100000,21.17400000,0.78936667,0.83260000,0.45076667,0.05713333,15285872.476467576,NULL,675
B00715,NULL,NULL,1.53286667,0.83200000,6.83420000,7.13366667,6.45663333,15.70800000,15.57000000,34.91400000,35.05200000,0.35496667,0.45215000,0.46496667,0.02665000,53683056.61551665,NULL,635
B00716,NULL,1.1661,1.81533333,1.10593333,4.36076667,4.09823333,4.20233333,9.57600000,16.08600000,23.35500000,16.84500000,1.48243333,1.04790000,0.44796667,0.02036667,55288730.66023905,Active,698
B00717,NULL,0.4463,2.01176667,0.96953333,4.71806667,4.98916667,4.61316667,15.23400000,8.82900000,17.09700000,23.50200000,0.93716667,13.22196667,0.34466667,2.56730000,3764404.0034452127,Active,657
B00718,NULL,0.2971,2.29843333,1.32490000,6.49703333,4.44790000,5.67686667,8.76600000,16.75800000,25.17900000,17.18700000,0.62460000,0.55126667,0.32020000,0.11853333,73011968.03119549,Active,664
B00719,NULL,NULL,1.13313333,0.83303333,9.15746667,7.52213333,8.60880000,20.89800000,19.10100000,28.24800000,30.04500000,0.58600000,1.30103333,0.51530000,0.15126667,44124731.648842126,NULL,770
B00720,NULL,1.0976,2.86150000,2.30243333,6.01920000,6.40066667,5.96663333,15.11400000,9.92100000,22.28400000,27.47700000,1.19606667,0.46260000,0.32216667,0.07270000,127696032.81568731,Active,584
B00721,NULL,NULL,0.43316667,0.36803333,5.44510000,2.50690000,7.59250000,14.48100000,10.70100000,27.71400000,31.49400000,0.15410000,15.33570000,0.59593333,1.34545000,1699243724.316505,NULL,717
B00722,NULL,0.3814,1.43480000,1.13966667,2.99943333,3.12576667,2.91776667,16.18200000,9.55200000,24.42300000,31.05300000,1.58690000,0.67886667,0.48406667,0.07090000,55380688.97774067,Active,672
B00723,NULL,1.4665,1.62096667,1.04820000,4.62576667,4.86180000,4.37760000,14.58900000,18.30000000,11.33100000,7.62000000,1.15170000,2.04706667,0.39830000,0.06010000,89766443.19590825,Active,672
B00724,NULL,1.6611,1.72976667,1.15843333,5.98530000,6.25033333,5.40956667,11.41500000,17.31600000,28.92900000,23.02800000,0.46700000,0.70243333,0.46090000,0.11140000,14093321.68812059,Active,715
B00725,NULL,0.7710,0.88183333,0.60690000,2.24273333,2.37230000,2.05953333,13.92300000,13.08600000,34.95300000,35.79000000,0.17940000,1.30796667,0.34530000,0.33053333,73646864.36972046,"Past due",665
B00726,NULL,NULL,1.73430000,1.28983333,117.66160000,119.57556667,115.13806667,16.80900000,12.29100000,18.17100000,22.68900000,0.43270000,0.85220000,0.44753333,0.21100000,14889069.780074475,NULL,780
B00727,NULL,NULL,0.76220000,0.47803333,7.55143333,4.73560000,6.90426667,16.69800000,15.35700000,27.92700000,29.26800000,0.35436667,1.15575000,0.45003333,0.09495000,146091659.6770399,NULL,726
B00728,-4.9452,0.7660,1.88533333,1.31110000,5.49306667,5.85956667,5.17756667,9.66000000,14.07600000,25.25100000,20.83500000,1.16720000,0.75710000,0.30043333,0.03450000,73131646.11226548,Active,652
B00729,-4.7448,2.7851,0.86640000,0.60990000,4.59030000,3.50380000,4.25693333,7.50000000,11.68500000,23.16600000,18.98100000,0.37983333,2.65780000,0.56513333,0.20276667,37176381.085981846,Paid,658
B00729,-4.7528,2.7851,0.86640000,0.60990000,4.59030000,3.50380000,4.25693333,7.50000000,11.68500000,23.16600000,18.98100000,0.37983333,2.65780000,0.56513333,0.20276667,37176381.085981846,Paid,658
B00730,NULL,1.8159,1.92890000,1.60390000,5.06950000,3.62000000,4.66696667,13.41600000,14.06100000,36.74700000,36.10200000,0.71403333,0.76056667,0.44280000,0.06573333,693825973.9737059,Paid,736
B00731,NULL,NULL,1.04833333,0.73123333,3.99516667,4.17243333,3.95813333,11.67900000,9.52500000,33.14400000,35.29800000,0.22803333,0.98653333,0.44263333,0.14683333,26854018.46163055,Active,759
B00732,-5.2442,NULL,1.47260000,1.10686667,7.10376667,7.59990000,6.30876667,13.36500000,16.26300000,35.57700000,32.67900000,0.21850000,1.40336667,0.28590000,0.28086667,554857923.3588924,Active,759
