borrower_id,loan_pricing_sensitivity,collateral_coverage_ratio,tlr,sdlr,ebit_coverage_ratio,ebitda_coverage_ratio,capex_adjusted_coverage_ratio,AR,AP,inventory_days,CCC,debt_to_equity,operating_cash_flow_coverage,profit_margin,liquidity_ratio,stdev_op_cash_flow,loan_status,credit_score,ccr_rating,tlr_rating,sdlr_rating,ebit_coverage_ratio_rating,ebitda_coverage_ratio_rating,capex_adjusted_coverage_ratio_rating,AP_rating,AR_rating,inventory_days_rating,CCC_rating,debt_to_equity_rating,operating_cash_flow_coverage_rating,profit_margin_rating,liquidity_ratio_rating,credit_score_rating
B00632,,1.2609,1.18036667,0.50036667,0.23903333,0.03806667,0.2301,12.012,14.535,29.307,26.784,0.45376667,3.15163333,0.44716667,0.1204,43739387.51814383,Active,807,1,2,3,0,0,0,1,1,1,1,2,2,3,0,4
B00633,,,1.0903,0.4937,0.3102,0.32383333,0.28643333,14.325,17.601,29.787,26.511,0.5167,0.76086667,0.4473,0.0467,648923187.512712,Active,622,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00634,,,0.6894,0.51776667,0.27416667,0.22083333,0.26543333,14.424,9.375,29.691,34.74,0.2915,1.74896667,0.58356667,0.33196667,8739553.227429554,Active,600,0,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00635,,0.9527,1.44383333,1.0222,0.38736667,0.40386667,0.3526,17.718,21.423,15.447,11.742,0.3696,0.72556667,0.47166667,0.06023333,22193950.779887803,Active,777,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00636,,1.6788,2.0457,1.1246,0.5276,0.36893333,0.46836667,16.086,18.075,28.851,26.862,1.13256667,0.40923333,0.4223,0.00023333,104692219.7810084,Active,770,1,2,3,0,0,0,1,1,1,1,1,0,3,0,3
B00637,,,2.14183333,1.6197,0.50113333,0.52676667,0.45856667,14.091,6.684,20.061,27.468,0.6078,0.513,0.40336667,0.1821,10302484.65614661,Active,752,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00638,,0.7959,1.15193333,0.91336667,0.4303,0.45306667,0.4255,13.833,17.484,13.98,10.329,0.41333333,0.97926667,0.3804,0.10736667,23000119.053862013,Active,786,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00639,-5.062799999999999,0.6472,2.5011,1.6999,0.74893333,0.79156667,0.66293333,14.805,13.074,21.615,23.346,0.86833333,0.4778,0.3503,0.0031,53671069.919363685,Paid,807,0,2,3,0,0,0,1,1,1,1,2,0,3,0,4
B00639,-5.0447,0.6472,2.5011,1.6999,0.74893333,0.79156667,0.66293333,14.805,13.074,21.615,23.346,0.86833333,0.4778,0.3503,0.0031,53671069.919363685,Paid,807,0,2,3,0,0,0,1,1,1,1,2,0,3,0,4
B00639,-5.0317,0.6472,2.5011,1.6999,0.74893333,0.79156667,0.66293333,14.805,13.074,21.615,23.346,0.86833333,0.4778,0.3503,0.0031,53671069.919363685,Paid,807,0,2,3,0,0,0,1,1,1,1,2,0,3,0,4
B00640,,0.9759,1.9647,1.54813333,0.43713333,0.452,0.4003,15.78,20.472,31.737,27.045,1.40973333,0.5934,0.57326667,0.04596667,105120704.9425679,Active,731,0,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00641,,0.8752,2.5141,1.8299,0.62823333,0.6663,0.53236667,14.865,17.499,17.532,14.898,0.99193333,0.50726667,0.3328,0.0853,29584984.646676216,Active,654,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00642,,,1.53883333,0.75326667,0.40653333,0.09616667,0.39096667,19.173,16.527,22.746,25.392,0.80326667,0.59336667,0.5052,0.04583333,393469625.216218,Active,623,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00643,,0.8927,1.45793333,1.18026667,0.3196,0.24916667,0.30373333,17.754,15.975,23.175,24.954,0.33333333,0.9566,0.40446667,0.09883333,87703893.2108753,Active,614,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00644,,0.6686,1.54193333,1.15076667,0.2378,0.25353333,0.22306667,14.085,19.515,20.043,14.613,0.3808,1.1151,0.30266667,0.10706667,36696778.89659615,Active,742,0,2,3,0,0,0,1,1,1,1,2,1,3,0,3
B00645,,1.0417,1.21883333,0.7799,0.363,0.3869,0.5357,10.158,13.614,36.966,33.51,0.8354,0.69995,0.34976667,0.08005,98440214.67941947,Paid,691,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00646,,1.1083,1.6118,1.25713333,0.59976667,0.63483333,0.56583333,14.916,16.932,20.061,18.045,0.70043333,0.8456,0.34263333,0.15033333,12362409.365500765,Paid,727,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00647,,0.4116,3.19703333,2.1151,0.2119,0.22813333,0.28255,13.947,17.208,23.292,20.031,1.5144,0.18505,0.2811,0.03255,9057150.94737392,Active,567,0,1,2,0,0,0,1,1,1,1,1,0,3,0,0
B00648,,,1.55553333,0.80913333,1.03966667,1.08953333,0.99363333,14.502,21.489,33.087,26.1,0.54456667,1.21356667,0.42173333,0.1362,353242378.24419653,,668,0,2,3,1,0,0,1,1,1,1,2,1,3,0,1
B00649,,,0.80016667,0.53036667,0.77926667,0.8105,0.75093333,15.726,15.561,25.878,26.043,0.31826667,2.4687,0.4983,0.30726667,95767698.78224932,,655,0,2,3,0,0,0,1,1,1,1,2,2,3,0,1
B00650,-5.0172,,2.57393333,1.29143333,0.51063333,0.39903333,0.47183333,17.886,12.777,18.852,23.961,0.84876667,0.3689,0.32803333,0.05883333,24255592.267614376,Paid,728,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00650,-5.0264999999999995,,2.57393333,1.29143333,0.51063333,0.39903333,0.47183333,17.886,12.777,18.852,23.961,0.84876667,0.3689,0.32803333,0.05883333,24255592.267614376,Paid,728,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00651,,0.8904,0.61683333,0.28296667,0.176,0.18336667,0.24975,15.282,13.164,18.618,20.736,0.73153333,0.9767,0.464,0.37565,74906745.25026707,Active,677,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00652,,,1.23406667,0.97233333,0.8445,0.52263333,0.77806667,11.061,15.687,25.125,20.499,0.56893333,1.5294,0.39523333,0.3635,34831018.00518499,,850,0,2,3,0,0,0,1,1,1,1,2,1,3,0,4
B00653,,0.9847,1.04363333,0.5932,0.63256667,0.65846667,0.58993333,16.749,21.207,15.069,10.611,0.64053333,10.30096667,0.48303333,0.05186667,397085881.1885852,Paid,574,0,2,3,0,0,0,1,1,1,1,2,2,3,0,0
B00654,-5.2526,0.3003,1.30046667,0.84246667,0.12946667,0.13826667,0.1194,17.634,8.295,24.057,33.396,0.73383333,0.9068,0.2962,0.1207,33107159.623511415,Paid,601,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00654,-5.2486999999999995,0.3003,1.30046667,0.84246667,0.12946667,0.13826667,0.1194,17.634,8.295,24.057,33.396,0.73383333,0.9068,0.2962,0.1207,33107159.623511415,Paid,601,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00654,-5.2349,0.3003,1.30046667,0.84246667,0.12946667,0.13826667,0.1194,17.634,8.295,24.057,33.396,0.73383333,0.9068,0.2962,0.1207,33107159.623511415,Paid,601,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00654,-5.2168,0.3003,1.30046667,0.84246667,0.12946667,0.13826667,0.1194,17.634,8.295,24.057,33.396,0.73383333,0.9068,0.2962,0.1207,33107159.623511415,Paid,601,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00655,,,0.70426667,0.3075,0.8413,0.87836667,0.83323333,14.223,17.313,21.174,18.084,0.3154,2.1698,0.45283333,0.24545,123823715.70865378,,809,0,2,3,0,0,0,1,1,1,1,2,2,3,0,4
B00656,,,0.64476667,0.52953333,0.07743333,0.08,0.11515,10.041,17.619,20.169,12.591,1.14756667,1.0203,0.6126,0.14785,19020695.71655152,Active,690,0,2,3,0,0,0,1,1,1,1,1,1,3,0,2
B00657,,,2.03933333,1.20876667,0.34073333,0.36063333,0.4751,16.323,23.352,7.887,0.858,1.00556667,0.2399,0.3498,0.04835,52251779.499656945,Active,808,0,2,3,0,0,0,1,1,1,1,1,0,3,0,4
B00658,,1.3755,2.20863333,1.219,0.7102,0.75246667,0.68896667,16.113,12.789,22.407,25.731,1.5477,0.4367,0.3404,0.13083333,113417396.24108948,Paid,687,1,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00659,-4.9388,1.1254,1.74783333,1.0838,0.67906667,0.72856667,0.61706667,13.986,19.866,19.353,13.473,0.47396667,0.773,0.27983333,0.15983333,17704590.11676538,Paid,626,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00659,-4.9611,1.1254,1.74783333,1.0838,0.67906667,0.72856667,0.61706667,13.986,19.866,19.353,13.473,0.47396667,0.773,0.27983333,0.15983333,17704590.11676538,Paid,626,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00659,-4.9419,1.1254,1.74783333,1.0838,0.67906667,0.72856667,0.61706667,13.986,19.866,19.353,13.473,0.47396667,0.773,0.27983333,0.15983333,17704590.11676538,Paid,626,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00659,-4.9521,1.1254,1.74783333,1.0838,0.67906667,0.72856667,0.61706667,13.986,19.866,19.353,13.473,0.47396667,0.773,0.27983333,0.15983333,17704590.11676538,Paid,626,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00659,-4.9255,1.1254,1.74783333,1.0838,0.67906667,0.72856667,0.61706667,13.986,19.866,19.353,13.473,0.47396667,0.773,0.27983333,0.15983333,17704590.11676538,Paid,626,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00659,-4.9586,1.1254,1.74783333,1.0838,0.67906667,0.72856667,0.61706667,13.986,19.866,19.353,13.473,0.47396667,0.773,0.27983333,0.15983333,17704590.11676538,Paid,626,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00660,,0.2069,0.35183333,0.2657,0.05246667,0.0556,0.1389,8.274,22.068,24.759,10.965,0.05743333,0.636,0.3383,0.0,9816960.772492625,Active,631,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00661,,1.0538,2.18946667,1.68763333,0.63266667,0.67306667,0.6109,15.813,11.091,37.632,42.354,0.4998,0.5207,0.3237,0.05316667,122571129.6613944,Active,727,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00662,,,1.70066667,1.3927,0.57013333,0.59416667,0.52993333,14.283,11.709,30.987,33.561,0.38746667,1.45326667,0.47673333,0.05746667,50361892.4678926,Past due,695,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00663,,,2.54036667,1.9222,0.79843333,0.8463,0.74736667,19.284,20.706,24.666,23.244,0.9599,0.6319,0.3369,0.07563333,149076269.5778886,,652,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00664,,,0.7459,0.43753333,1.04796667,1.08446667,1.03743333,13.884,23.403,22.098,12.579,0.45726667,1.84476667,0.58726667,0.3726,20895923.5611286,,623,0,2,3,1,0,1,1,1,1,1,2,1,3,0,1
B00665,,,0.72073333,0.44246667,0.23106667,0.23886667,0.2149,12.207,21.084,39.462,30.585,0.24553333,2.3972,0.59296667,0.06633333,275807460.0746152,Active,773,0,2,3,0,0,0,1,1,1,1,2,2,3,0,3
B00666,,,1.1836,0.83393333,1.04976667,0.4699,0.88763333,18.537,12.813,25.302,31.026,0.48503333,0.84186667,0.3824,0.06243333,9094920.052973822,,698,0,2,3,1,0,0,1,1,1,1,2,0,3,0,2
B00667,,0.5221,0.82603333,0.50446667,0.4003,0.4142,0.37426667,18.612,8.406,25.656,35.862,0.37233333,2.33353333,0.57206667,0.12083333,116768851.1630889,Active,688,0,2,3,0,0,0,1,1,1,1,2,2,3,0,2
B00668,,0.9121,1.73433333,0.9437,0.4144,0.43213333,0.40666667,9.132,20.901,21.873,10.104,1.07423333,0.69906667,0.45666667,0.05713333,41898865.00643313,Paid,675,0,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00669,,0.9845,1.1868,0.66853333,0.37923333,0.39573333,0.36426667,10.083,10.482,26.25,25.851,0.3317,1.15536667,0.4739,0.0636,300261518.97400254,Active,795,0,2,3,0,0,0,1,1,1,1,2,1,3,0,3
B00670,,0.4601,0.76756667,0.52103333,0.27186667,0.28373333,0.24523333,15.501,16.41,31.257,30.348,0.23733333,1.2584,0.46153333,0.0822,426865270.8478907,Active,850,0,2,3,0,0,0,1,1,1,1,2,1,3,0,4
B00671,,,1.85413333,0.95123333,0.7806,0.8224,0.74236667,19.542,14.265,15.45,20.727,0.61413333,0.514,0.3792,0.1013,3736556.561708833,Active,619,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00672,,1.2019,1.902,1.46746667,0.4796,0.5089,0.41743333,14.49,17.574,26.685,23.601,0.55436667,0.88176667,0.3227,0.15876667,44695799.22272175,Paid,620,1,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00673,,,1.13243333,0.80716667,0.34276667,0.299,0.3281,15.717,22.434,34.149,27.432,0.34093333,0.94376667,0.2827,0.2531,19855379.525189415,Active,739,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00674,,1.5178,0.98423333,0.78846667,0.44323333,0.46126667,0.40456667,12.462,11.181,31.68,32.961,0.6023,1.47213333,0.49583333,0.10063333,25082811.209879305,Active,599,1,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00675,,,1.0236,0.5945,0.1486,0.1146,0.13656667,12.897,13.086,27.162,26.973,0.57883333,1.30633333,0.5109,0.1584,28554512.333367575,Active,598,0,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00676,,0.5071,1.57773333,1.16556667,0.36263333,0.38456667,0.4611,13.188,10.35,26.76,29.598,1.02826667,0.509,0.34736667,0.01375,35420789.85888768,Active,737,0,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00677,,1.8241,1.27976667,0.63013333,0.51896667,0.54136667,0.47876667,14.586,15.042,16.98,16.524,0.6334,0.7973,0.45266667,0.0698,18552723.75575989,Active,765,1,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00678,,1.6886,1.70876667,0.99813333,0.5299,0.55406667,0.47493333,12.36,11.85,18.999,19.509,1.10336667,1.00716667,0.4258,0.12666667,15188420.454069097,Active,726,1,2,3,0,0,0,1,1,1,1,1,1,3,0,2
B00679,,1.8089,1.87163333,1.1322,0.31056667,0.3259,0.29003333,12.372,14.952,13.125,10.545,0.50443333,0.6172,0.41903333,0.0806,26010033.329468574,Active,710,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00680,-4.9216,,1.17846667,0.8084,0.23553333,0.25203333,0.20133333,8.475,14.838,25.506,19.143,0.22043333,4.12363333,0.30073333,0.4064,19873823.438599136,Active,805,0,2,3,0,0,0,1,1,1,1,2,2,3,0,4
B00681,,0.8886,1.19566667,0.70476667,0.3942,0.4112,0.5628,21.444,20.451,38.964,39.957,0.80916667,0.6112,0.44146667,0.12495,149737362.71944606,Active,585,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00682,,0.6079,2.05623333,1.27043333,0.82983333,0.56446667,0.74573333,10.233,19.359,33.873,24.747,0.8192,0.60863333,0.42243333,0.0528,67725522.68918361,Default,622,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00683,,1.6056,1.51776667,1.2338,0.48446667,0.50773333,0.4349,11.94,18.906,30.342,23.376,0.6664,1.02226667,0.4148,0.16073333,42547386.84406211,Active,696,1,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00684,,1.4537,2.17396667,1.2454,0.25143333,0.27013333,0.2366,17.814,15.852,23.763,25.725,1.04643333,0.9071,0.27583333,0.23723333,5469170.919964134,Active,703,1,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00685,,0.8017,1.5345,0.95593333,0.12573333,0.12986667,0.12113333,15.33,19.788,19.776,15.318,0.87083333,0.5959,0.6015,0.02756667,76643622.1334629,Active,704,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00686,,,1.09583333,0.8324,0.84723333,0.87923333,0.79523333,8.967,11.55,33.42,30.837,0.37096667,0.8719,0.52736667,0.05746667,75728939.9950034,,468,0,2,3,0,0,0,1,1,1,1,2,0,3,0,0
B00687,,1.5164,1.00376667,0.6782,0.14193333,0.14946667,0.1314,15.126,16.959,43.407,41.574,0.33043333,1.10156667,0.38123333,0.37533333,21398535.67072603,Active,732,1,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00688,,0.9085,1.0734,0.5908,0.7832,0.81896667,0.72863333,14.916,17.181,30.108,27.843,1.0246,2.09806667,0.43496667,0.10503333,120696298.5192006,Paid,631,0,2,3,0,0,0,1,1,1,1,1,2,3,0,1
B00689,,1.8015,1.48176667,0.97386667,0.3923,0.41126667,0.38716667,13.386,21.93,21.798,13.254,0.75916667,0.92866667,0.43143333,0.1607,46802070.89459079,Paid,724,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00690,,0.7184,1.4089,0.70496667,0.2802,0.28996667,0.26246667,14.913,17.322,25.692,23.283,1.4261,0.8928,0.5872,0.01596667,12726664.898824912,Active,727,0,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00691,,,1.22213333,0.6909,1.20823333,1.2633,1.13013333,12.762,20.184,28.899,21.477,0.40256667,0.93963333,0.44756667,0.01096667,68661452.48547685,,746,0,2,3,1,0,1,1,1,1,1,2,0,3,0,3
B00692,-5.0642,1.5004,0.7963,0.46836667,0.14986667,0.15823333,0.2113,13.29,17.289,23.451,19.452,0.25483333,0.83955,0.35786667,0.1575,18579992.735930793,Active,735,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00693,,0.9322,2.6545,1.45026667,0.4802,0.50843333,0.46686667,14.529,14.517,22.116,22.128,0.6465,0.44503333,0.34053333,0.05386667,178135474.1079106,Active,716,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00694,,1.4027,1.55073333,0.84793333,0.39283333,0.40796667,0.37876667,13.257,20.613,36.684,29.328,0.90196667,0.66066667,0.52433333,0.063,99371547.78160083,Active,741,1,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00695,,1.0285,1.40406667,0.9429,0.46353333,0.48626667,0.644,8.469,19.659,30.738,19.548,0.3352,0.62385,0.42653333,0.0574,30184125.934019186,Active,672,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00696,,0.1389,2.2869,1.3923,0.38183333,0.40193333,0.3702,11.118,19.104,28.101,20.115,1.192,0.74886667,0.3731,0.01636667,69698615.42260863,Paid,615,0,2,3,0,0,0,1,1,1,1,1,0,3,0,1
B00697,,,1.15833333,0.7478,0.51773333,0.54246667,0.46436667,12.666,15.084,28.329,25.911,0.31236667,0.7948,0.41803333,0.1062,21202410.44429605,,775,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00698,-4.9114,1.1401,2.44593333,1.34456667,0.45013333,0.34296667,0.4087,7.191,16.803,34.242,24.63,0.42706667,0.42516667,0.30456667,0.09083333,41085004.34748904,Active,707,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00699,,1.403,1.33416667,0.76146667,0.67243333,0.7008,0.65263333,11.748,18.72,31.122,24.15,0.41586667,0.78646667,0.47953333,0.0294,19920152.37290571,Paid,672,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00700,,,0.84526667,0.58076667,0.74126667,0.7839,0.65063333,10.824,17.013,13.371,7.182,0.18266667,0.88345,0.34753333,0.09175,16656977.664335184,,716,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00701,,0.0023,0.81876667,0.4822,0.28403333,0.29606667,0.27043333,13.773,17.466,36.354,32.661,0.20973333,1.26386667,0.4873,0.19496667,104809678.73086911,Active,609,0,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00702,,1.3518,1.32173333,0.837,0.31536667,0.33516667,0.2972,10.53,13.833,30.285,26.982,0.30903333,1.0427,0.33683333,0.32,60542206.60528775,Paid,670,1,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00703,,1.0884,1.12373333,0.62506667,0.40973333,0.42433333,0.37263333,12.942,18.825,24.543,18.66,0.33146667,1.1474,0.5784,0.11976667,183259280.6595764,Active,725,1,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00704,,,1.1135,0.80126667,1.02776667,1.06083333,1.0006,11.154,9.972,31.941,33.123,0.4546,0.73685,0.62173333,0.0327,75310394.92350607,,741,0,2,3,1,0,1,1,1,1,1,2,0,3,0,3
B00705,,1.0376,2.10036667,1.53286667,0.86016667,0.90573333,0.77866667,13.458,15.699,18.561,16.32,0.5963,0.60066667,0.37833333,0.03506667,2926893.040932199,Active,728,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00706,,0.9364,1.21936667,0.63206667,0.3608,0.3838,0.44925,12.162,11.049,17.436,18.549,0.25616667,0.5351,0.29746667,0.06985,54050080.73992315,Past due,673,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00707,,0.3413,1.11963333,0.6661,0.3813,0.32476667,0.34296667,15.213,14.805,17.514,17.922,0.4568,2.3325,0.5108,0.0653,13920218.842325252,Active,650,0,2,3,0,0,0,1,1,1,1,2,2,3,0,1
B00708,,1.5543,0.84493333,0.57173333,0.22563333,0.23703333,0.20213333,15.552,13.065,22.752,25.239,0.16963333,1.47623333,0.40296667,0.30873333,61131127.634918734,Active,670,1,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00709,,,1.16036667,0.86073333,0.4598,0.48786667,0.43443333,16.149,18.009,30.945,29.085,0.23673333,1.8898,0.32893333,0.23486667,19183514.6485647,,781,0,2,3,0,0,0,1,1,1,1,2,1,3,0,3
B00710,,,1.02176667,0.59996667,0.46936667,0.40736667,0.45826667,8.973,16.701,16.614,8.886,0.36166667,1.47,0.5926,0.1455,8617556.063439738,Active,804,0,2,3,0,0,0,1,1,1,1,2,1,3,0,4
B00711,,1.0771,0.81886667,0.41833333,0.30293333,0.3154,0.44635,13.149,17.013,18.222,14.358,0.55733333,1.04905,0.4689,0.23355,18575684.219037272,Paid,677,1,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00712,,,0.96093333,0.5323,0.3617,0.38396667,0.48165,11.625,11.817,25.02,24.828,0.3115,2.3333,0.3464,0.11406667,140934516.0186914,,769,0,2,3,0,0,0,1,1,1,1,2,2,3,0,3
B00713,-5.2612,,2.29776667,1.3356,0.3811,0.08833333,0.35486667,8.721,21.957,22.98,9.744,0.59393333,0.5919,0.3022,0.13863333,10645349.931060338,Active,667,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00714,,,1.4214,0.7446,0.72966667,0.76203333,0.6926,14.331,14.748,21.591,21.174,0.78936667,0.8326,0.45076667,0.05713333,15285872.476467576,,675,0,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00715,,,1.53286667,0.832,0.68343333,0.71336667,0.64566667,15.708,15.57,34.914,35.052,0.35496667,0.45215,0.46496667,0.02665,53683056.61551665,,635,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00716,,1.1661,1.81533333,1.10593333,0.43606667,0.4098,0.42023333,9.576,16.086,23.355,16.845,1.48243333,1.0479,0.44796667,0.02036667,55288730.66023905,Active,698,1,2,3,0,0,0,1,1,1,1,1,1,3,0,2
B00717,,0.4463,2.01176667,0.96953333,0.47183333,0.49893333,0.46133333,15.234,8.829,17.097,23.502,0.93716667,13.22196667,0.34466667,2.5673,3764404.0034452127,Active,657,0,2,3,0,0,0,1,1,1,1,2,2,3,0,1
B00718,,0.2971,2.29843333,1.3249,0.64966667,0.44476667,0.56766667,8.766,16.758,25.179,17.187,0.6246,0.55126667,0.3202,0.11853333,73011968.03119549,Active,664,0,2,3,0,0,0,1,1,1,1,2,0,3,0,1
B00719,,,1.13313333,0.83303333,0.91576667,0.7522,0.86086667,20.898,19.101,28.248,30.045,0.586,1.30103333,0.5153,0.15126667,44124731.648842126,,770,0,2,3,0,0,0,1,1,1,1,2,1,3,0,3
B00720,,1.0976,2.8615,2.30243333,0.60193333,0.64006667,0.59666667,15.114,9.921,22.284,27.477,1.19606667,0.4626,0.32216667,0.0727,127696032.81568731,Active,584,1,2,2,0,0,0,1,1,1,1,1,0,3,0,1
B00721,,,0.43316667,0.36803333,0.5445,0.2507,0.75925,14.481,10.701,27.714,31.494,0.1541,15.3357,0.59593333,1.34545,1699243724.316505,,717,0,2,3,0,0,0,1,1,1,1,2,2,3,0,2
B00722,,0.3814,1.4348,1.13966667,0.29996667,0.31256667,0.29176667,16.182,9.552,24.423,31.053,1.5869,0.67886667,0.48406667,0.0709,55380688.97774067,Active,672,0,2,3,0,0,0,1,1,1,1,1,0,3,0,2
B00723,,1.4665,1.62096667,1.0482,0.46256667,0.4862,0.43776667,14.589,18.3,11.331,7.62,1.1517,2.04706667,0.3983,0.0601,89766443.19590825,Active,672,1,2,3,0,0,0,1,1,1,1,1,2,3,0,2
B00724,,1.6611,1.72976667,1.15843333,0.5985,0.62503333,0.54096667,11.415,17.316,28.929,23.028,0.467,0.70243333,0.4609,0.1114,14093321.68812059,Active,715,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00725,,0.771,0.88183333,0.6069,0.22426667,0.23723333,0.20593333,13.923,13.086,34.953,35.79,0.1794,1.30796667,0.3453,0.33053333,73646864.36972046,Past due,665,0,2,3,0,0,0,1,1,1,1,2,1,3,0,1
B00726,,,1.7343,1.28983333,11.76616667,11.95756667,11.5138,16.809,12.291,18.171,22.689,0.4327,0.8522,0.44753333,0.211,14889069.780074475,,780,0,2,3,3,2,3,1,1,1,1,2,0,3,0,3
B00727,,,0.7622,0.47803333,0.75513333,0.47356667,0.69043333,16.698,15.357,27.927,29.268,0.35436667,1.15575,0.45003333,0.09495,146091659.6770399,,726,0,2,3,0,0,0,1,1,1,1,2,1,3,0,2
B00728,-4.9452,0.766,1.88533333,1.3111,0.5493,0.58596667,0.51776667,9.66,14.076,25.251,20.835,1.1672,0.7571,0.30043333,0.0345,73131646.11226548,Active,652,0,2,3,0,0,0,1,1,1,1,1,0,3,0,1
B00729,-4.7448,2.7851,0.8664,0.6099,0.45903333,0.35036667,0.4257,7.5,11.685,23.166,18.981,0.37983333,2.6578,0.56513333,0.20276667,37176381.085981846,Paid,658,2,2,3,0,0,0,1,1,1,1,2,2,3,0,1
B00729,-4.7528,2.7851,0.8664,0.6099,0.45903333,0.35036667,0.4257,7.5,11.685,23.166,18.981,0.37983333,2.6578,0.56513333,0.20276667,37176381.085981846,Paid,658,2,2,3,0,0,0,1,1,1,1,2,2,3,0,1
B00730,,1.8159,1.9289,1.6039,0.50693333,0.362,0.4667,13.416,14.061,36.747,36.102,0.71403333,0.76056667,0.4428,0.06573333,693825973.9737059,Paid,736,1,2,3,0,0,0,1,1,1,1,2,0,3,0,2
B00731,,,1.04833333,0.73123333,0.3995,0.41723333,0.39583333,11.679,9.525,33.144,35.298,0.22803333,0.98653333,0.44263333,0.14683333,26854018.46163055,Active,759,0,2,3,0,0,0,1,1,1,1,2,0,3,0,3
B00732,-5.2442,,1.4726,1.10686667,0.71033333,0.76,0.63086667,13.365,16.263,35.577,32.679,0.2185,1.40336667,0.2859,0.28086667,554857923.3588924,Active,759,0,2,3,0,0,0,1,1,1,1,2,1,3,0,3
B00733,-5.2419,1.3212,2.58883333,1.81353333,0.81853333,0.8746,0.73096667,11.412,16.035,31.095,26.472,1.68516667,0.50163333,0.29276667,0.07533333,27933860.20716544,Paid,629,1,2,3,0,0,0,1,1,1,1,1,0,3,0,1
