borrower_id,loan_pricing_sensitivity,collateral_coverage_ratio,tlr,sdlr,ebit_coverage_ratio,ebitda_coverage_ratio,capex_adjusted_coverage_ratio,AR,AP,inventory_days,CCC,debt_to_equity,operating_cash_flow_coverage,profit_margin,liquidity_ratio,stdev_op_cash_flow,loan_status,credit_score,ccr_rating,tlr_rating,sdlr_rating,ebit_coverage_ratio_rating,ebitda_coverage_ratio_rating,capex_adjusted_coverage_ratio_rating,AP_rating,AR_rating,inventory_days_rating,CCC_rating,debt_to_equity_rating,operating_cash_flow_coverage_rating,profit_margin_rating,liquidity_ratio_rating,credit_score_rating,Sum_Score,Is_Creditworthy
B00624,-5.0384,,1.72176667,1.2632,1.89103333,1.99433333,2.68285,12.882,17.724,27.414,22.572,0.36026667,0.613,0.36653333,0.04975,49939983.69,Paid,782,0,2,3,1,1,3,1,1,1,1,2,0,3,0,3,22,Not Credit-worthy
B00624,-5.046,,1.72176667,1.2632,1.89103333,1.99433333,2.68285,12.882,17.724,27.414,22.572,0.36026667,0.613,0.36653333,0.04975,49939983.69,Paid,782,0,2,3,1,1,3,1,1,1,1,2,0,3,0,3,22,Not Credit-worthy
B00625,,1.5307,2.5392,1.73246667,6.80056667,2.8134,6.33896667,11.025,23.388,19.839,7.476,0.576,0.43723333,0.35936667,0.0339,21280389.88,Paid,706,1,2,3,3,1,3,1,1,1,1,2,0,3,0,2,24,Not Credit-worthy
B00626,,,1.48716667,0.82946667,6.28886667,6.6023,6.11256667,14.079,11.067,18.417,21.429,0.54513333,0.601,0.40176667,0.0988,324087635,,812,0,2,3,3,2,3,1,1,1,1,2,0,3,0,4,26,Credit-worthy
B00627,,,1.61333333,1.07303333,7.1736,7.49746667,7.022,17.277,9.747,13.047,20.577,0.50623333,0.419,0.44026667,0.0546,26712542.62,,715,0,2,3,3,2,3,1,1,1,1,2,0,3,0,2,24,Not Credit-worthy
B00628,,1.0588,1.17813333,0.87403333,4.2494,4.499,4.0487,9.615,19.533,29.946,20.028,0.9417,1.68376667,0.34716667,0.39593333,10102260.27,Paid,646,1,2,3,3,2,3,1,1,1,1,2,1,3,0,1,25,Credit-worthy
B00629,,,0.80903333,0.3839,2.41606667,2.57186667,6.9789,11.097,15.576,26.523,22.044,0.8951,0.2917,0.30133333,0,40525587.6,Active,750,0,2,3,2,1,3,1,1,1,1,2,0,3,0,3,23,Not Credit-worthy
B00630,,1.0135,2.17886667,1.2224,4.7214,5.01426667,4.6537,10.908,20.718,28.251,18.441,0.72816667,0.53826667,0.34113333,0.07043333,28363914.08,Active,610,1,2,3,3,2,3,1,1,1,1,2,0,3,0,1,24,Not Credit-worthy
B00631,,1.5418,1.01373333,0.6759,4.18746667,4.3695,4.13426667,15.609,12.021,29.514,33.102,0.2723,0.9944,0.4713,0.24546667,179863930.1,Active,678,1,2,3,3,2,3,1,1,1,1,2,0,3,0,2,25,Credit-worthy
B00632,,1.2609,1.18036667,0.50036667,2.39033333,0.3807,2.30106667,12.012,14.535,29.307,26.784,0.45376667,3.15163333,0.44716667,0.1204,43739387.52,Active,807,1,2,3,2,0,3,1,1,1,1,2,2,3,0,4,26,Credit-worthy
B00633,,,1.0903,0.4937,3.10213333,3.2384,2.8645,14.325,17.601,29.787,26.511,0.5167,0.76086667,0.4473,0.0467,648923187.5,Active,622,0,2,3,3,2,3,1,1,1,1,2,0,3,0,1,23,Not Credit-worthy
B00634,,,0.6894,0.51776667,2.7415,2.2083,2.65456667,14.424,9.375,29.691,34.74,0.2915,1.74896667,0.58356667,0.33196667,8739553.227,Active,600,0,2,3,2,1,3,1,1,1,1,2,1,3,0,1,22,Not Credit-worthy
B00635,,0.9527,1.44383333,1.0222,3.87376667,4.03853333,3.52583333,17.718,21.423,15.447,11.742,0.3696,0.72556667,0.47166667,0.06023333,22193950.78,Active,777,0,2,3,3,2,3,1,1,1,1,2,0,3,0,3,25,Credit-worthy
B00636,,1.6788,2.0457,1.1246,5.2761,3.68946667,4.6838,16.086,18.075,28.851,26.862,1.13256667,0.40923333,0.4223,0.00023333,104692219.8,Active,770,1,2,3,3,2,3,1,1,1,1,1,0,3,0,3,25,Credit-worthy
B00637,,,2.14183333,1.6197,5.0113,5.26773333,4.5855,14.091,6.684,20.061,27.468,0.6078,0.513,0.40336667,0.1821,10302484.66,Active,752,0,2,3,3,2,3,1,1,1,1,2,0,3,0,3,25,Credit-worthy
B00638,,0.7959,1.15193333,0.91336667,4.3028,4.5308,4.255,13.833,17.484,13.98,10.329,0.41333333,0.97926667,0.3804,0.10736667,23000119.05,Active,786,0,2,3,3,2,3,1,1,1,1,2,0,3,0,3,25,Credit-worthy
B00639,-5.0628,0.6472,2.5011,1.6999,7.48936667,7.91573333,6.62923333,14.805,13.074,21.615,23.346,0.86833333,0.4778,0.3503,0.0031,53671069.92,Paid,807,0,2,3,3,2,3,1,1,1,1,2,0,3,0,4,26,Credit-worthy
B00639,-5.0447,0.6472,2.5011,1.6999,7.48936667,7.91573333,6.62923333,14.805,13.074,21.615,23.346,0.86833333,0.4778,0.3503,0.0031,53671069.92,Paid,807,0,2,3,3,2,3,1,1,1,1,2,0,3,0,4,26,Credit-worthy
B00639,-5.0317,0.6472,2.5011,1.6999,7.48936667,7.91573333,6.62923333,14.805,13.074,21.615,23.346,0.86833333,0.4778,0.3503,0.0031,53671069.92,Paid,807,0,2,3,3,2,3,1,1,1,1,2,0,3,0,4,26,Credit-worthy
B00640,,0.9759,1.9647,1.54813333,4.37166667,4.52013333,4.00293333,15.78,20.472,31.737,27.045,1.40973333,0.5934,0.57326667,0.04596667,105120704.9,Active,731,0,2,3,3,2,3,1,1,1,1,1,0,3,0,2,23,Not Credit-worthy
B00641,,0.8752,2.5141,1.8299,6.2824,6.6629,5.32353333,14.865,17.499,17.532,14.898,0.99193333,0.50726667,0.3328,0.0853,29584984.65,Active,654,0,2,3,3,2,3,1,1,1,1,2,0,3,0,1,23,Not Credit-worthy
B00642,,,1.53883333,0.75326667,4.06553333,0.96186667,3.9095,19.173,16.527,22.746,25.392,0.80326667,0.59336667,0.5052,0.04583333,393469625.2,Active,623,0,2,3,3,0,3,1,1,1,1,2,0,3,0,1,21,Not Credit-worthy
B00643,,0.8927,1.45793333,1.18026667,3.1961,2.49163333,3.03736667,17.754,15.975,23.175,24.954,0.33333333,0.9566,0.40446667,0.09883333,87703893.21,Active,614,0,2,3,3,1,3,1,1,1,1,2,0,3,0,1,22,Not Credit-worthy
B00644,,0.6686,1.54193333,1.15076667,2.37806667,2.5355,2.23083333,14.085,19.515,20.043,14.613,0.3808,1.1151,0.30266667,0.10706667,36696778.9,Active,742,0,2,3,2,1,3,1,1,1,1,2,1,3,0,3,24,Not Credit-worthy
B00645,,1.0417,1.21883333,0.7799,3.62986667,3.86903333,5.357,10.158,13.614,36.966,33.51,0.8354,0.69995,0.34976667,0.08005,98440214.68,Paid,691,1,2,3,3,2,3,1,1,1,1,2,0,3,0,2,25,Credit-worthy
B00646,,1.1083,1.6118,1.25713333,5.99766667,6.3484,5.658,14.916,16.932,20.061,18.045,0.70043333,0.8456,0.34263333,0.15033333,12362409.37,Paid,727,1,2,3,3,2,3,1,1,1,1,2,0,3,0,2,25,Credit-worthy
B00647,,0.4116,3.19703333,2.1151,2.11883333,2.2814,2.82545,13.947,17.208,23.292,20.031,1.5144,0.18505,0.2811,0.03255,9057150.947,Active,567,0,1,2,2,1,3,1,1,1,1,1,0,3,0,0,17,Not Credit-worthy
B00648,,,1.55553333,0.80913333,10.39663333,10.89516667,9.93613333,14.502,21.489,33.087,26.1,0.54456667,1.21356667,0.42173333,0.1362,353242378.2,,668,0,2,3,3,2,3,1,1,1,1,2,1,3,0,1,24,Not Credit-worthy
B00649,,,0.80016667,0.53036667,7.7927,8.10516667,7.50966667,15.726,15.561,25.878,26.043,0.31826667,2.4687,0.4983,0.30726667,95767698.78,,655,0,2,3,3,2,3,1,1,1,1,2,2,3,0,1,25,Credit-worthy
B00650,-5.0172,,2.57393333,1.29143333,5.1062,3.99036667,4.71843333,17.886,12.777,18.852,23.961,0.84876667,0.3689,0.32803333,0.05883333,24255592.27,Paid,728,0,2,3,3,2,3,1,1,1,1,2,0,3,0,2,24,Not Credit-worthy
B00650,-5.0265,,2.57393333,1.29143333,5.1062,3.99036667,4.71843333,17.886,12.777,18.852,23.961,0.84876667,0.3689,0.32803333,0.05883333,24255592.27,Paid,728,0,2,3,3,2,3,1,1,1,1,2,0,3,0,2,24,Not Credit-worthy
B00651,,0.8904,0.61683333,0.28296667,1.7599,1.83336667,2.49745,15.282,13.164,18.618,20.736,0.73153333,0.9767,0.464,0.37565,74906745.25,Active,677,0,2,3,1,1,3,1,1,1,1,2,0,3,0,2,21,Not Credit-worthy
B00652,,,1.23406667,0.97233333,8.44493333,5.22626667,7.7808,11.061,15.687,25.125,20.499,0.56893333,1.5294,0.39523333,0.3635,34831018.01,,850,0,2,3,3,2,3,1,1,1,1,2,1,3,0,4,27,Credit-worthy
B00653,,0.9847,1.04363333,0.5932,6.32583333,6.5845,5.8994,16.749,21.207,15.069,10.611,0.64053333,10.30096667,0.48303333,0.05186667,397085881.2,Paid,574,0,2,3,3,2,3,1,1,1,1,2,2,3,0,0,24,Not Credit-worthy
B00654,-5.2526,0.3003,1.30046667,0.84246667,1.29473333,1.38256667,1.19376667,17.634,8.295,24.057,33.396,0.73383333,0.9068,0.2962,0.1207,33107159.62,Paid,601,0,2,3,1,0,1,1,1,1,1,2,0,3,0,1,17,Not Credit-worthy
B00654,-5.2487,0.3003,1.30046667,0.84246667,1.29473333,1.38256667,1.19376667,17.634,8.295,24.057,33.396,0.73383333,0.9068,0.2962,0.1207,33107159.62,Paid,601,0,2,3,1,0,1,1,1,1,1,2,0,3,0,1,17,Not Credit-worthy
B00654,-5.2349,0.3003,1.30046667,0.84246667,1.29473333,1.38256667,1.19376667,17.634,8.295,24.057,33.396,0.73383333,0.9068,0.2962,0.1207,33107159.62,Paid,601,0,2,3,1,0,1,1,1,1,1,2,0,3,0,1,17,Not Credit-worthy
B00654,-5.2168,0.3003,1.30046667,0.84246667,1.29473333,1.38256667,1.19376667,17.634,8.295,24.057,33.396,0.73383333,0.9068,0.2962,0.1207,33107159.62,Paid,601,0,2,3,1,0,1,1,1,1,1,2,0,3,0,1,17,Not Credit-worthy
B00655,,,0.70426667,0.3075,8.4133,8.7836,8.3323,14.223,17.313,21.174,18.084,0.3154,2.1698,0.45283333,0.24545,123823715.7,,809,0,2,3,3,2,3,1,1,1,1,2,2,3,0,4,28,Credit-worthy
B00656,,,0.64476667,0.52953333,0.77423333,0.7998,1.1517,10.041,17.619,20.169,12.591,1.14756667,1.0203,0.6126,0.14785,19020695.72,Active,690,0,2,3,0,0,1,1,1,1,1,1,1,3,0,2,17,Not Credit-worthy
B00657,,,2.03933333,1.20876667,3.40736667,3.60643333,4.75065,16.323,23.352,7.887,0.858,1.00556667,0.2399,0.3498,0.04835,52251779.5,Active,808,0,2,3,3,2,3,1,1,1,1,1,0,3,0,4,25,Credit-worthy
B00658,,1.3755,2.20863333,1.219,7.10196667,7.5249,6.8898,16.113,12.789,22.407,25.731,1.5477,0.4367,0.3404,0.13083333,113417396.2,Paid,687,1,2,3,3,2,3,1,1,1,1,1,0,3,0,2,24,Not Credit-worthy
B00659,-4.9388,1.1254,1.74783333,1.0838,6.79056667,7.28553333,6.17056667,13.986,19.866,19.353,13.473,0.47396667,0.773,0.27983333,0.15983333,17704590.12,Paid,626,1,2,3,3,2,3,1,1,1,1,2,0,3,0,1,24,Not Credit-worthy
B00659,-4.9611,1.1254,1.74783333,1.0838,6.79056667,7.28553333,6.17056667,13.986,19.866,19.353,13.473,0.47396667,0.773,0.27983333,0.15983333,17704590.12,Paid,626,1,2,3,3,2,3,1,1,1,1,2,0,3,0,1,24,Not Credit-worthy
B00659,-4.9419,1.1254,1.74783333,1.0838,6.79056667,7.28553333,6.17056667,13.986,19.866,19.353,13.473,0.47396667,0.773,0.27983333,0.15983333,17704590.12,Paid,626,1,2,3,3,2,3,1,1,1,1,2,0,3,0,1,24,Not Credit-worthy
B00659,-4.9521,1.1254,1.74783333,1.0838,6.79056667,7.28553333,6.17056667,13.986,19.866,19.353,13.473,0.47396667,0.773,0.27983333,0.15983333,17704590.12,Paid,626,1,2,3,3,2,3,1,1,1,1,2,0,3,0,1,24,Not Credit-worthy
B00659,-4.9255,1.1254,1.74783333,1.0838,6.79056667,7.28553333,6.17056667,13.986,19.866,19.353,13.473,0.47396667,0.773,0.27983333,0.15983333,17704590.12,Paid,626,1,2,3,3,2,3,1,1,1,1,2,0,3,0,1,24,Not Credit-worthy
B00659,-4.9586,1.1254,1.74783333,1.0838,6.79056667,7.28553333,6.17056667,13.986,19.866,19.353,13.473,0.47396667,0.773,0.27983333,0.15983333,17704590.12,Paid,626,1,2,3,3,2,3,1,1,1,1,2,0,3,0,1,24,Not Credit-worthy
B00660,,0.2069,0.35183333,0.2657,0.5247,0.5561,1.3886,8.274,22.068,24.759,10.965,0.05743333,0.636,0.3383,0,9816960.772,Active,631,0,2,3,0,0,2,1,1,1,1,2,0,3,0,1,17,Not Credit-worthy
B00661,,1.0538,2.18946667,1.68763333,6.32673333,6.73073333,6.10906667,15.813,11.091,37.632,42.354,0.4998,0.5207,0.3237,0.05316667,122571129.7,Active,727,1,2,3,3,2,3,1,1,1,1,2,0,3,0,2,25,Credit-worthy
B00662,,,1.70066667,1.3927,5.7012,5.94166667,5.29923333,14.283,11.709,30.987,33.561,0.38746667,1.45326667,0.47673333,0.05746667,50361892.47,Past due,695,0,2,3,3,2,3,1,1,1,1,2,1,3,0,2,25,Credit-worthy
B00663,,,2.54036667,1.9222,7.9844,8.46303333,7.47386667,19.284,20.706,24.666,23.244,0.9599,0.6319,0.3369,0.07563333,149076269.6,,652,0,2,3,3,2,3,1,1,1,1,2,0,3,0,1,23,Not Credit-worthy
B00664,,,0.7459,0.43753333,10.47956667,10.84463333,10.3746,13.884,23.403,22.098,12.579,0.45726667,1.84476667,0.58726667,0.3726,20895923.56,,623,0,2,3,3,2,3,1,1,1,1,2,1,3,0,1,24,Not Credit-worthy
B00665,,,0.72073333,0.44246667,2.3107,2.38883333,2.1491,12.207,21.084,39.462,30.585,0.24553333,2.3972,0.59296667,0.06633333,275807460.1,Active,773,0,2,3,2,1,3,1,1,1,1,2,2,3,0,3,25,Credit-worthy
B00666,,,1.1836,0.83393333,10.49756667,4.69916667,8.8763,18.537,12.813,25.302,31.026,0.48503333,0.84186667,0.3824,0.06243333,9094920.053,,698,0,2,3,3,2,3,1,1,1,1,2,0,3,0,2,24,Not Credit-worthy
B00667,,0.5221,0.82603333,0.50446667,4.0027,4.142,3.7426,18.612,8.406,25.656,35.862,0.37233333,2.33353333,0.57206667,0.12083333,116768851.2,Active,688,0,2,3,3,2,3,1,1,1,1,2,2,3,0,2,26,Credit-worthy
B00668,,0.9121,1.73433333,0.9437,4.14363333,4.3213,4.06663333,9.132,20.901,21.873,10.104,1.07423333,0.69906667,0.45666667,0.05713333,41898865.01,Paid,675,0,2,3,3,2,3,1,1,1,1,1,0,3,0,2,23,Not Credit-worthy
B00669,,0.9845,1.1868,0.66853333,3.79223333,3.95743333,3.64253333,10.083,10.482,26.25,25.851,0.3317,1.15536667,0.4739,0.0636,300261519,Active,795,0,2,3,3,2,3,1,1,1,1,2,1,3,0,3,26,Credit-worthy
B00670,,0.4601,0.76756667,0.52103333,2.71893333,2.8375,2.45203333,15.501,16.41,31.257,30.348,0.23733333,1.2584,0.46153333,0.0822,426865270.8,Active,850,0,2,3,2,1,3,1,1,1,1,2,1,3,0,4,25,Credit-worthy
B00671,,,1.85413333,0.95123333,7.80576667,8.2237,7.42336667,19.542,14.265,15.45,20.727,0.61413333,0.514,0.3792,0.1013,3736556.562,Active,619,0,2,3,3,2,3,1,1,1,1,2,0,3,0,1,23,Not Credit-worthy
B00672,,1.2019,1.902,1.46746667,4.79596667,5.08906667,4.17446667,14.49,17.574,26.685,23.601,0.55436667,0.88176667,0.3227,0.15876667,44695799.22,Paid,620,1,2,3,3,2,3,1,1,1,1,2,0,3,0,1,24,Not Credit-worthy
B00673,,,1.13243333,0.80716667,3.42793333,2.9898,3.2812,15.717,22.434,34.149,27.432,0.34093333,0.94376667,0.2827,0.2531,19855379.53,Active,739,0,2,3,3,1,3,1,1,1,1,2,0,3,0,2,23,Not Credit-worthy
B00674,,1.5178,0.98423333,0.78846667,4.43253333,4.61283333,4.04556667,12.462,11.181,31.68,32.961,0.6023,1.47213333,0.49583333,0.10063333,25082811.21,Active,599,1,2,3,3,2,3,1,1,1,1,2,1,3,0,1,25,Credit-worthy
B00675,,,1.0236,0.5945,1.48603333,1.14586667,1.3657,12.897,13.086,27.162,26.973,0.57883333,1.30633333,0.5109,0.1584,28554512.33,Active,598,0,2,3,1,0,2,1,1,1,1,2,1,3,0,1,19,Not Credit-worthy
B00676,,0.5071,1.57773333,1.16556667,3.6264,3.84543333,4.61115,13.188,10.35,26.76,29.598,1.02826667,0.509,0.34736667,0.01375,35420789.86,Active,737,0,2,3,3,2,3,1,1,1,1,1,0,3,0,2,23,Not Credit-worthy
B00677,,1.8241,1.27976667,0.63013333,5.18983333,5.4133,4.7875,14.586,15.042,16.98,16.524,0.6334,0.7973,0.45266667,0.0698,18552723.76,Active,765,1,2,3,3,2,3,1,1,1,1,2,0,3,0,3,26,Credit-worthy
B00678,,1.6886,1.70876667,0.99813333,5.29893333,5.54083333,4.7494,12.36,11.85,18.999,19.509,1.10336667,1.00716667,0.4258,0.12666667,15188420.45,Active,726,1,2,3,3,2,3,1,1,1,1,1,1,3,0,2,25,Credit-worthy
B00679,,1.8089,1.87163333,1.1322,3.106,3.25893333,2.9003,12.372,14.952,13.125,10.545,0.50443333,0.6172,0.41903333,0.0806,26010033.33,Active,710,1,2,3,3,2,3,1,1,1,1,2,0,3,0,2,25,Credit-worthy
B00680,-4.9216,,1.17846667,0.8084,2.35526667,2.52066667,2.01366667,8.475,14.838,25.506,19.143,0.22043333,4.12363333,0.30073333,0.4064,19873823.44,Active,805,0,2,3,2,1,3,1,1,1,1,2,2,3,0,4,26,Credit-worthy
B00681,,0.8886,1.19566667,0.70476667,3.94216667,4.11183333,5.62775,21.444,20.451,38.964,39.957,0.80916667,0.6112,0.44146667,0.12495,149737362.7,Active,585,0,2,3,3,2,3,1,1,1,1,2,0,3,0,1,23,Not Credit-worthy
B00682,,0.6079,2.05623333,1.27043333,8.29843333,5.6447,7.45706667,10.233,19.359,33.873,24.747,0.8192,0.60863333,0.42243333,0.0528,67725522.69,Default,622,0,2,3,3,2,3,1,1,1,1,2,0,3,0,1,23,Not Credit-worthy
B00683,,1.6056,1.51776667,1.2338,4.8449,5.07736667,4.34893333,11.94,18.906,30.342,23.376,0.6664,1.02226667,0.4148,0.16073333,42547386.84,Active,696,1,2,3,3,2,3,1,1,1,1,2,1,3,0,2,26,Credit-worthy
B00684,,1.4537,2.17396667,1.2454,2.51426667,2.70123333,2.36623333,17.814,15.852,23.763,25.725,1.04643333,0.9071,0.27583333,0.23723333,5469170.92,Active,703,1,2,3,2,1,3,1,1,1,1,1,0,3,0,2,22,Not Credit-worthy
B00685,,0.8017,1.5345,0.95593333,1.257,1.29876667,1.2112,15.33,19.788,19.776,15.318,0.87083333,0.5959,0.6015,0.02756667,76643622.13,Active,704,0,2,3,1,0,1,1,1,1,1,2,0,3,0,2,18,Not Credit-worthy
B00686,,,1.09583333,0.8324,8.47233333,8.7928,7.95236667,8.967,11.55,33.42,30.837,0.37096667,0.8719,0.52736667,0.05746667,75728940,,468,0,2,3,3,2,3,1,1,1,1,2,0,3,0,0,22,Not Credit-worthy
B00687,,1.5164,1.00376667,0.6782,1.41923333,1.4948,1.31406667,15.126,16.959,43.407,41.574,0.33043333,1.10156667,0.38123333,0.37533333,21398535.67,Active,732,1,2,3,1,0,2,1,1,1,1,2,1,3,0,2,21,Not Credit-worthy
B00688,,0.9085,1.0734,0.5908,7.8321,8.18956667,7.28656667,14.916,17.181,30.108,27.843,1.0246,2.09806667,0.43496667,0.10503333,120696298.5,Paid,631,0,2,3,3,2,3,1,1,1,1,1,2,3,0,1,24,Not Credit-worthy
B00689,,1.8015,1.48176667,0.97386667,3.9233,4.11263333,3.87146667,13.386,21.93,21.798,13.254,0.75916667,0.92866667,0.43143333,0.1607,46802070.89,Paid,724,1,2,3,3,2,3,1,1,1,1,2,0,3,0,2,25,Credit-worthy
B00690,,0.7184,1.4089,0.70496667,2.8019,2.8997,2.62436667,14.913,17.322,25.692,23.283,1.4261,0.8928,0.5872,0.01596667,12726664.9,Active,727,0,2,3,2,1,3,1,1,1,1,1,0,3,0,2,21,Not Credit-worthy
B00691,,,1.22213333,0.6909,12.08246667,12.63313333,11.301,12.762,20.184,28.899,21.477,0.40256667,0.93963333,0.44756667,0.01096667,68661452.49,,746,0,2,3,3,2,3,1,1,1,1,2,0,3,0,3,25,Credit-worthy
B00692,-5.0642,1.5004,0.7963,0.46836667,1.49863333,1.5821,2.11295,13.29,17.289,23.451,19.452,0.25483333,0.83955,0.35786667,0.1575,18579992.74,Active,735,1,2,3,1,1,3,1,1,1,1,2,0,3,0,2,22,Not Credit-worthy
B00693,,0.9322,2.6545,1.45026667,4.80203333,5.0846,4.6687,14.529,14.517,22.116,22.128,0.6465,0.44503333,0.34053333,0.05386667,178135474.1,Active,716,0,2,3,3,2,3,1,1,1,1,2,0,3,0,2,24,Not Credit-worthy
B00694,,1.4027,1.55073333,0.84793333,3.92843333,4.07953333,3.7877,13.257,20.613,36.684,29.328,0.90196667,0.66066667,0.52433333,0.063,99371547.78,Active,741,1,2,3,3,2,3,1,1,1,1,2,0,3,0,3,26,Credit-worthy
B00695,,1.0285,1.40406667,0.9429,4.6354,4.86296667,6.44025,8.469,19.659,30.738,19.548,0.3352,0.62385,0.42653333,0.0574,30184125.93,Active,672,1,2,3,3,2,3,1,1,1,1,2,0,3,0,2,25,Credit-worthy
B00696,,0.1389,2.2869,1.3923,3.81843333,4.01966667,3.7018,11.118,19.104,28.101,20.115,1.192,0.74886667,0.3731,0.01636667,69698615.42,Paid,615,0,2,3,3,2,3,1,1,1,1,1,0,3,0,1,22,Not Credit-worthy
B00697,,,1.15833333,0.7478,5.17746667,5.4248,4.64383333,12.666,15.084,28.329,25.911,0.31236667,0.7948,0.41803333,0.1062,21202410.44,,775,0,2,3,3,2,3,1,1,1,1,2,0,3,0,3,25,Credit-worthy
B00698,-4.9114,1.1401,2.44593333,1.34456667,4.5012,3.42993333,4.08663333,7.191,16.803,34.242,24.63,0.42706667,0.42516667,0.30456667,0.09083333,41085004.35,Active,707,1,2,3,3,2,3,1,1,1,1,2,0,3,0,2,25,Credit-worthy
B00699,,1.403,1.33416667,0.76146667,6.72436667,7.00836667,6.52663333,11.748,18.72,31.122,24.15,0.41586667,0.78646667,0.47953333,0.0294,19920152.37,Paid,672,1,2,3,3,2,3,1,1,1,1,2,0,3,0,2,25,Credit-worthy
B00700,,,0.84526667,0.58076667,7.41263333,7.8393,6.50646667,10.824,17.013,13.371,7.182,0.18266667,0.88345,0.34753333,0.09175,16656977.66,,716,0,2,3,3,2,3,1,1,1,1,2,0,3,0,2,24,Not Credit-worthy
B00701,,0.0023,0.81876667,0.4822,2.84043333,2.9607,2.70393333,13.773,17.466,36.354,32.661,0.20973333,1.26386667,0.4873,0.19496667,104809678.7,Active,609,0,2,3,2,1,3,1,1,1,1,2,1,3,0,1,22,Not Credit-worthy
B00702,,1.3518,1.32173333,0.837,3.15366667,3.3516,2.97166667,10.53,13.833,30.285,26.982,0.30903333,1.0427,0.33683333,0.32,60542206.61,Paid,670,1,2,3,3,2,3,1,1,1,1,2,1,3,0,2,26,Credit-worthy
B00703,,1.0884,1.12373333,0.62506667,4.09723333,4.2433,3.72633333,12.942,18.825,24.543,18.66,0.33146667,1.1474,0.5784,0.11976667,183259280.7,Active,725,1,2,3,3,2,3,1,1,1,1,2,1,3,0,2,26,Credit-worthy
B00704,,,1.1135,0.80126667,10.27753333,10.60826667,10.00626667,11.154,9.972,31.941,33.123,0.4546,0.73685,0.62173333,0.0327,75310394.92,,741,0,2,3,3,2,3,1,1,1,1,2,0,3,0,3,25,Credit-worthy
B00705,,1.0376,2.10036667,1.53286667,8.60153333,9.05733333,7.78653333,13.458,15.699,18.561,16.32,0.5963,0.60066667,0.37833333,0.03506667,2926893.041,Active,728,1,2,3,3,2,3,1,1,1,1,2,0,3,0,2,25,Credit-worthy
B00706,,0.9364,1.21936667,0.63206667,3.6079,3.83806667,4.4929,12.162,11.049,17.436,18.549,0.25616667,0.5351,0.29746667,0.06985,54050080.74,Past due,673,0,2,3,3,2,3,1,1,1,1,2,0,3,0,2,24,Not Credit-worthy
B00707,,0.3413,1.11963333,0.6661,3.81326667,3.24756667,3.42973333,15.213,14.805,17.514,17.922,0.4568,2.3325,0.5108,0.0653,13920218.84,Active,650,0,2,3,3,2,3,1,1,1,1,2,2,3,0,1,25,Credit-worthy
B00708,,1.5543,0.84493333,0.57173333,2.2562,2.3702,2.02146667,15.552,13.065,22.752,25.239,0.16963333,1.47623333,0.40296667,0.30873333,61131127.63,Active,670,1,2,3,2,1,3,1,1,1,1,2,1,3,0,2,24,Not Credit-worthy
B00709,,,1.16036667,0.86073333,4.5978,4.8787,4.34426667,16.149,18.009,30.945,29.085,0.23673333,1.8898,0.32893333,0.23486667,19183514.65,,781,0,2,3,3,2,3,1,1,1,1,2,1,3,0,3,26,Credit-worthy
B00710,,,1.02176667,0.59996667,4.69376667,4.07343333,4.58286667,8.973,16.701,16.614,8.886,0.36166667,1.47,0.5926,0.1455,8617556.063,Active,804,0,2,3,3,2,3,1,1,1,1,2,1,3,0,4,27,Credit-worthy
B00711,,1.0771,0.81886667,0.41833333,3.02936667,3.15406667,4.4639,13.149,17.013,18.222,14.358,0.55733333,1.04905,0.4689,0.23355,18575684.22,Paid,677,1,2,3,3,2,3,1,1,1,1,2,1,3,0,2,26,Credit-worthy
B00712,,,0.96093333,0.5323,3.6172,3.83966667,4.81645,11.625,11.817,25.02,24.828,0.3115,2.3333,0.3464,0.11406667,140934516,,769,0,2,3,3,2,3,1,1,1,1,2,2,3,0,3,27,Credit-worthy
B00713,-5.2612,,2.29776667,1.3356,3.81103333,0.88323333,3.5484,8.721,21.957,22.98,9.744,0.59393333,0.5919,0.3022,0.13863333,10645349.93,Active,667,0,2,3,3,0,3,1,1,1,1,2,0,3,0,1,21,Not Credit-worthy
B00714,,,1.4214,0.7446,7.29663333,7.62016667,6.92593333,14.331,14.748,21.591,21.174,0.78936667,0.8326,0.45076667,0.05713333,15285872.48,,675,0,2,3,3,2,3,1,1,1,1,2,0,3,0,2,24,Not Credit-worthy
B00715,,,1.53286667,0.832,6.8342,7.13366667,6.45663333,15.708,15.57,34.914,35.052,0.35496667,0.45215,0.46496667,0.02665,53683056.62,,635,0,2,3,3,2,3,1,1,1,1,2,0,3,0,1,23,Not Credit-worthy
B00716,,1.1661,1.81533333,1.10593333,4.36076667,4.09823333,4.20233333,9.576,16.086,23.355,16.845,1.48243333,1.0479,0.44796667,0.02036667,55288730.66,Active,698,1,2,3,3,2,3,1,1,1,1,1,1,3,0,2,25,Credit-worthy
B00717,,0.4463,2.01176667,0.96953333,4.71806667,4.98916667,4.61316667,15.234,8.829,17.097,23.502,0.93716667,13.22196667,0.34466667,2.5673,3764404.003,Active,657,0,2,3,3,2,3,1,1,1,1,2,2,3,0,1,25,Credit-worthy
B00718,,0.2971,2.29843333,1.3249,6.49703333,4.4479,5.67686667,8.766,16.758,25.179,17.187,0.6246,0.55126667,0.3202,0.11853333,73011968.03,Active,664,0,2,3,3,2,3,1,1,1,1,2,0,3,0,1,23,Not Credit-worthy
